tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev
khuài-tsóng,快總,25,khoài-chóng,khuai3tsong2,khoai3chong2,khuaitsong,khoaichong,kt,kc
khuài-lāu,快老,25,khoài-lāu,khuai3lau7,khoai3lau7,khuailau,khoailau,kl,kl
khuài-tsûn,快船,25,khoài-chûn,khuai3tsun5,khoai3chun5,khuaitsun,khoaichun,kt,kc
khuài-thíng,快艇,25,khoài-théng,khuai3thing2,khoai3theng2,khuaithing,khoaitheng,kt,kt
khuài-tshìng,快銃,25,khoài-chhèng,khuai3tshing3,khoai3chheng3,khuaitshing,khoaichheng,kt,kc
khuài-hia,快靴,25,khoài-hia,khuai3hia1,khoai3hia1,khuaihia,khoaihia,kh,kh
liām-kōng,念kōng,25,liām-kōng,liam7kong7,liam7kong7,liamkong,liamkong,lk,lk
liām-le̍h,念le̍h,25,liām-le̍h,liam7leh8,liam7leh8,liamleh,liamleh,ll,ll
liām-pu̍t,念佛,25,liām-pu̍t,liam7put8,liam7put8,liamput,liamput,lp,lp
liām-kè,念價,25,liām-kè,liam7ke3,liam7ke3,liamke,liamke,lk,lk
liām-tsheh,念冊,25,liām-chheh,liam7tsheh1,liam7chheh1,liamtsheh,liamchheh,lt,lc
liām-ki̍p,念及,25,liām-ki̍p,liam7kip8,liam7kip8,liamkip,liamkip,lk,lk
liām-tsiù,念咒,25,liām-chiù,liam7tsiu3,liam7chiu3,liamtsiu,liamchiu,lt,lc
liām-liām,念念,25,liām-liām,liam7liam7,liam7liam7,liamliam,liamliam,ll,ll
liām-tsîng,念情,25,liām-chêng,liam7tsing5,liam7cheng5,liamtsing,liamcheng,lt,lc
liām-ji̍t,念日,25,liām-ji̍t,liam7jit8,liam7jit8,liamjit,liamjit,lj,lj
liām-tsu,念書,25,liām-chu,liam7tsu1,liam7chu1,liamtsu,liamchu,lt,lc
liām-kua,念歌,25,liām-koa,liam7kua1,liam7koa1,liamkua,liamkoa,lk,lk
liām-si̍k,念熟,25,liām-se̍k,liam7sik8,liam7sek8,liamsik,liamsek,ls,ls
liām-tsu,念珠,25,liām-chu,liam7tsu1,liam7chu1,liamtsu,liamchu,lt,lc
liām-sòo,念疏,25,liām-sò͘,liam7soo3,liam7soo3,liamsoo,liamsoo,ls,ls
liām-siâu,念精,25,liām-siâu,liam7siau5,liam7siau5,liamsiau,liamsiau,ls,ls
liām-king,念經,25,liām-keng,liam7king1,liam7keng1,liamking,liamkeng,lk,lk
liām-gī,念義,25,liām-gī,liam7gi7,liam7gi7,liamgi,liamgi,lg,lg
liām-jû,念茹,25,liām-jû,liam7ju5,liam7ju5,liamju,liamju,lj,lj
liām-kuat,念訣,25,liām-koat,liam7kuat1,liam7koat1,liamkuat,liamkoat,lk,lk
liām-phóo,念譜,25,liām-phó͘,liam7phoo2,liam7phoo2,liamphoo,liamphoo,lp,lp
liām-thâu,念頭,25,liām-thâu,liam7thau5,liam7thau5,liamthau,liamthau,lt,lt
hut-tseh,忽cheh,25,hut-cheh,hut1tseh1,hut1cheh1,huttseh,hutcheh,ht,hc
hut-jiân,忽然,25,hut-jiân,hut1jian5,hut1jian5,hutjian,hutjian,hj,hj
hut-lio̍k,忽略,25,hut-lio̍k,hut1liok8,hut1liok8,hutliok,hutliok,hl,hl
tsáinn-thang,怎thang,25,cháiⁿ-thang,tsainn2thang1,chainn2thang1,tsainnthang,chainnthang,tt,ct
tsáinn-á,怎仔,25,cháiⁿ-á,tsainn2a2,chainn2a2,tsainna,chainna,ta,ca
tsáinn-iūnn,怎樣,25,cháiⁿ-iūⁿ,tsainn2iunn7,chainn2iunn7,tsainniunn,chainniunn,ti,ci
lōo-khì,怒氣,25,lō͘-khì,loo7khi3,loo7khi3,lookhi,lookhi,lk,lk
siū-khì,怒氣,25,siū-khì,siu7khi3,siu7khi3,siukhi,siukhi,sk,sk
phànn-phīng,怕並,25,phàⁿ-phēng,phann3phing7,phann3pheng7,phannphing,phannpheng,pp,pp
phànn-sí,怕死,25,phàⁿ-sí,phann3si2,phann3si2,phannsi,phannsi,ps,ps
kōo-tshuì,怙嘴,25,kō͘-chhùi,koo7tshui3,koo7chhui3,kootshui,koochhui,kt,kc
su-lin,思乳,25,su-lin,su1lin1,su1lin1,sulin,sulin,sl,sl
su-kóo,思古,25,su-kó͘,su1koo2,su1koo2,sukoo,sukoo,sk,sk
su-liām,思念,25,su-liām,su1liam7,su1liam7,suliam,suliam,sl,sl
su-sióng,思想,25,su-sióng,su1siong2,su1siong2,susiong,susiong,ss,ss
su-siúnn,思想,25,su-siúⁿ,su1siunn2,su1siunn2,susiunn,susiunn,ss,ss
su-bōo,思慕,25,su-bō͘,su1boo7,su1boo7,suboo,suboo,sb,sb
su-lū,思慮,25,su-lū,su1lu7,su1lu7,sulu,sulu,sl,sl
su-tshun,思春,25,su-chhun,su1tshun1,su1chhun1,sutshun,suchhun,st,sc
su-tiâu,思潮,25,su-tiâu,su1tiau5,su1tiau5,sutiau,sutiau,st,st
su-liōng,思量,25,su-liōng,su1liong7,su1liong7,suliong,suliong,sl,sl
su-niû,思量,25,su-niû,su1niu5,su1niu5,suniu,suniu,sn,sn
pîn-tuānn,怠惰,25,pîn-tōaⁿ,pin5tuann7,pin5toann7,pintuann,pintoann,pt,pt
tāi-tō,怠惰,25,tāi-tō,tai7to7,tai7to7,taito,taito,tt,tt
tāi-bān,怠慢,25,tāi-bān,tai7ban7,tai7ban7,taiban,taiban,tb,tb
kip-sìn,急信,25,kip-sìn,kip1sin3,kip1sin3,kipsin,kipsin,ks,ks
kip-bū,急務,25,kip-bū,kip1bu7,kip1bu7,kipbu,kipbu,kb,kb
kip-pò,急報,25,kip-pò,kip1po3,kip1po3,kippo,kippo,kp,kp
kip-tshe,急差,25,kip-chhe,kip1tshe1,kip1chhe1,kiptshe,kipchhe,kt,kc
kip-kip,急急,25,kip-kip,kip1kip1,kip1kip1,kipkip,kipkip,kk,kk
kip-sìng,急性,25,kip-sèng,kip1sing3,kip1seng3,kipsing,kipseng,ks,ks
kip-sî,急時,25,kip-sî,kip1si5,kip1si5,kipsi,kipsi,ks,ks
kip-tì,急智,25,kip-tì,kip1ti3,kip1ti3,kipti,kipti,kt,kt
kip-liû,急流,25,kip-liû,kip1liu5,kip1liu5,kipliu,kipliu,kl,kl
kip-sio,急燒,25,kip-sio,kip1sio1,kip1sio1,kipsio,kipsio,ks,ks
kip-tsìng,急症,25,kip-chèng,kip1tsing3,kip1cheng3,kiptsing,kipcheng,kt,kc
kip-kè,急繼,25,kip-kè,kip1ke3,kip1ke3,kipke,kipke,kk,kk
kip-hîng,急行,25,kip-hêng,kip1hing5,kip1heng5,kiphing,kipheng,kh,kh
kip-iàu,急要,25,kip-iàu,kip1iau3,kip1iau3,kipiau,kipiau,ki,ki
kip-pik,急迫,25,kip-pek,kip1pik1,kip1pek1,kippik,kippek,kp,kp
kip-lān,急難,25,kip-lān,kip1lan7,kip1lan7,kiplan,kiplan,kl,kl
sìng-bīng,性命,25,sèng-bēng,sing3bing7,seng3beng7,singbing,sengbeng,sb,sb
sìnn-miā,性命,25,sìⁿ-miā,sinn3mia7,sinn3mia7,sinnmia,sinnmia,sm,sm
sìng-tē,性地,25,sèng-tē,sing3te7,seng3te7,singte,sengte,st,st
sìng-tsîng,性情,25,sèng-chêng,sing3tsing5,seng3cheng5,singtsing,sengcheng,st,sc
sìng-sò,性燥,25,sèng-sò,sing3so3,seng3so3,singso,sengso,ss,ss
sìng-phiah,性癖,25,sèng-phiah,sing3phiah1,seng3phiah1,singphiah,sengphiah,sp,sp
sìng-tsit,性質,25,sèng-chit,sing3tsit1,seng3chit1,singtsit,sengchit,st,sc
uàn-miā,怨命,25,oàn-miā,uan3mia7,oan3mia7,uanmia,oanmia,um,om
uàn-thàn,怨嘆,25,oàn-thàn,uan3than3,oan3than3,uanthan,oanthan,ut,ot
uàn-tuē,怨地,25,oàn-tōe,uan3tue7,oan3toe7,uantue,oantoe,ut,ot
uàn-thinn,怨天,25,oàn-thiⁿ,uan3thinn1,oan3thinn1,uanthinn,oanthinn,ut,ot
uàn-tòo,怨妒,25,oàn-tò͘,uan3too3,oan3too3,uantoo,oantoo,ut,ot
uàn-gia̍t,怨孽,25,oàn-gia̍t,uan3giat8,oan3giat8,uangiat,oangiat,ug,og
uàn-uàn,怨怨,25,oàn-oàn,uan3uan3,oan3oan3,uanuan,oanoan,uu,oo
uàn-hūn,怨恨,25,oàn-hūn,uan3hun7,oan3hun7,uanhun,oanhun,uh,oh
uàn-ònn,怨惡,25,oàn-òⁿ,uan3onn3,oan3onn3,uanonn,oanonn,uo,oo
uàn-tshueh,怨慼,25,oàn-chhoeh,uan3tshueh1,oan3chhoeh1,uantshueh,oanchhoeh,ut,oc
uàn-khì,怨氣,25,oàn-khì,uan3khi3,oan3khi3,uankhi,oankhi,uk,ok
uàn-giân,怨言,25,oàn-giân,uan3gian5,oan3gian5,uangian,oangian,ug,og
uàn-sin,怨身,25,oàn-sin,uan3sin1,oan3sin1,uansin,oansin,us,os
kuài-sū,怪事,25,koài-sū,kuai3su7,koai3su7,kuaisu,koaisu,ks,ks
kuài-kia̍t,怪傑,25,koài-kia̍t,kuai3kiat8,koai3kiat8,kuaikiat,koaikiat,kk,kk
kuài-siōng,怪像,25,koài-siōng,kuai3siong7,koai3siong7,kuaisiong,koaisiong,ks,ks
kuè-ki̍p,怪及,25,kòe-ki̍p,kue3kip8,koe3kip8,kuekip,koekip,kk,kk
kuài-gia̍t,怪孽,25,koài-gia̍t,kuai3giat8,koai3giat8,kuaigiat,koaigiat,kg,kg
kuài-kio̍k,怪局,25,koài-kio̍k,kuai3kiok8,koai3kiok8,kuaikiok,koaikiok,kk,kk
kuái-khá,怪巧,25,koái-khá,kuai2kha2,koai2kha2,kuaikha,koaikha,kk,kk
kuài-tsua̍h,怪差,25,koài-choa̍h,kuai3tsuah8,koai3choah8,kuaitsuah,koaichoah,kt,kc
kuài-hîng,怪形,25,koài-hêng,kuai3hing5,koai3heng5,kuaihing,koaiheng,kh,kh
kuài-bu̍t,怪物,25,koài-bu̍t,kuai3but8,koai3but8,kuaibut,koaibut,kb,kb
kuài-tsōng,怪狀,25,koài-chōng,kuai3tsong7,koai3chong7,kuaitsong,koaichong,kt,kc
kuài-īnn,怪異,25,koài-īⁿ,kuai3inn7,koai3inn7,kuaiinn,koaiinn,ki,ki
kuài-gî,怪疑,25,koài-gî,kuai3gi5,koai3gi5,kuaigi,koaigi,kg,kg
kuài-phiah,怪癖,25,koài-phiah,kuai3phiah1,koai3phiah1,kuaiphiah,koaiphiah,kp,kp
kuài-siâu,怪精,25,koài-siâu,kuai3siau5,koai3siau5,kuaisiau,koaisiau,ks,ks
kuài-su̍t,怪術,25,koài-su̍t,kuai3sut8,koai3sut8,kuaisut,koaisut,ks,ks
kuài-suat,怪說,25,koài-soat,kuai3suat1,koai3soat1,kuaisuat,koaisoat,ks,ks
kuài-tâm,怪談,25,koài-tâm,kuai3tam5,koai3tam5,kuaitam,koaitam,kt,kt
kuài-hong,怪風,25,koài-hong,kuai3hong1,koai3hong1,kuaihong,koaihong,kh,kh
khiap-sì,怯勢,25,khiap-sì,khiap1si3,khiap1si3,khiapsi,khiapsi,ks,ks
khiap-miā,怯命,25,khiap-miā,khiap1mia7,khiap1mia7,khiapmia,khiapmia,km,km
khiap-sái,怯屎,25,khiap-sái,khiap1sai2,khiap1sai2,khiapsai,khiapsai,ks,ks
khiap-ì,怯意,25,khiap-ì,khiap1i3,khiap1i3,khiapi,khiapi,ki,ki
khiap-tánn,怯膽,25,khiap-táⁿ,khiap1tann2,khiap1tann2,khiaptann,khiaptann,kt,kt
tshong-tshong,怱怱,25,chhong-chhong,tshong1tshong1,chhong1chhong1,tshongtshong,chhongchhong,tt,cc
lín-īng,恁用,25,lín-ēng,lin2ing7,lin2eng7,lining,lineng,li,le
hîng-lē,恆例,25,hêng-lē,hing5le7,heng5le7,hingle,hengle,hl,hl
hîng-tshinn,恆星,25,hêng-chhiⁿ,hing5tshinn1,heng5chhinn1,hingtshinn,hengchhinn,ht,hc
hîng-tshun,恆春,25,hêng-chhun,hing5tshun1,heng5chhun1,hingtshun,hengchhun,ht,hc
hîng-sán,恆產,25,hêng-sán,hing5san2,heng5san2,hingsan,hengsan,hs,hs
hóng-hiannh,恍嚇,25,hóng-hiaⁿh,hong2hiannh1,hong2hiannh1,honghiannh,honghiannh,hh,hh
hóng-hut,恍惚,25,hóng-hut,hong2hut1,hong2hut1,honghut,honghut,hh,hh
kiann-tsuè,恐做,25,kiaⁿ-chòe,kiann1tsue3,kiann1choe3,kianntsue,kiannchoe,kt,kc
khióng-hat,恐喝,25,khióng-hat,khiong2hat1,khiong2hat1,khionghat,khionghat,kh,kh
khióng-phànn,恐怕,25,khióng-phàⁿ,khiong2phann3,khiong2phann3,khiongphann,khiongphann,kp,kp
khióng-pòo,恐怖,25,khióng-pò͘,khiong2poo3,khiong2poo3,khiongpoo,khiongpoo,kp,kp
khióng-hông,恐惶,25,khióng-hông,khiong2hong5,khiong2hong5,khionghong,khionghong,kh,kh
khióng-khū,恐懼,25,khióng-khū,khiong2khu7,khiong2khu7,khiongkhu,khiongkhu,kk,kk
khióng-uì,恐畏,25,khióng-ùi,khiong2ui3,khiong2ui3,khiongui,khiongui,ku,ku
khióng-kiann,恐驚,25,khióng-kiaⁿ,khiong2kiann1,khiong2kiann1,khiongkiann,khiongkiann,kk,kk
sù-sim,恕心,25,sù-sim,su3sim1,su3sim1,susim,susim,ss,ss
sù-tsuē,恕罪,25,sù-chōe,su3tsue7,su3choe7,sutsue,suchoe,st,sc
khue-ho̍k,恢復,25,khoe-ho̍k,khue1hok8,khoe1hok8,khuehok,khoehok,kh,kh
sut-ping,恤兵,25,sut-peng,sut1ping1,sut1peng1,sutping,sutpeng,sp,sp
thí-tshiò,恥笑,25,thí-chhiò,thi2tshio3,thi2chhio3,thitshio,thichhio,tt,tc
thí-jio̍k,恥辱,25,thí-jio̍k,thi2jiok8,thi2jiok8,thijiok,thijiok,tj,tj
gīn-lān,恨lān,25,gīn-lān,gin7lan7,gin7lan7,ginlan,ginlan,gl,gl
gūn-lān,恨lān,25,gūn-lān,gun7lan7,gun7lan7,gunlan,gunlan,gl,gl
hūn-miā,恨命,25,hūn-miā,hun7mia7,hun7mia7,hunmia,hunmia,hm,hm
hūn-sim,恨心,25,hūn-sim,hun7sim1,hun7sim1,hunsim,hunsim,hs,hs
gīn-gīn,恨恨,25,gīn-gīn,gin7gin7,gin7gin7,gingin,gingin,gg,gg
hūn-khì,恨氣,25,hūn-khì,hun7khi3,hun7khi3,hunkhi,hunkhi,hk,hk
gīn-sîn,恨神,25,gīn-sîn,gin7sin5,gin7sin5,ginsin,ginsin,gs,gs
gīn-siâu,恨精,25,gīn-siâu,gin7siau5,gin7siau5,ginsiau,ginsiau,gs,gs
un-tsú,恩主,25,un-chú,un1tsu2,un1chu2,untsu,unchu,ut,uc
un-jîn,恩人,25,un-jîn,un1jin5,un1jin5,unjin,unjin,uj,uj
un-lâng,恩人,25,un-lâng,un1lang5,un1lang5,unlang,unlang,ul,ul
un-tsio̍h,恩借,25,un-chio̍h,un1tsioh8,un1chioh8,untsioh,unchioh,ut,uc
un-kong,恩光,25,un-kong,un1kong1,un1kong1,unkong,unkong,uk,uk
un-tián,恩典,25,un-tián,un1tian2,un1tian2,untian,untian,ut,ut
un-ui,恩威,25,un-ui,un1ui1,un1ui1,unui,unui,uu,uu
un-tsú,恩子,25,un-chú,un1tsu2,un1chu2,untsu,unchu,ut,uc
un-thióng,恩寵,25,un-thióng,un1thiong2,un1thiong2,unthiong,unthiong,ut,ut
un-su,恩師,25,un-su,un1su1,un1su1,unsu,unsu,us,us
un-tik,恩德,25,un-tek,un1tik1,un1tek1,untik,untek,ut,ut
un-sut,恩恤,25,un-sut,un1sut1,un1sut1,unsut,unsut,us,us
un-tsîng,恩情,25,un-chêng,un1tsing5,un1cheng5,untsing,uncheng,ut,uc
un-huī,恩惠,25,un-hūi,un1hui7,un1hui7,unhui,unhui,uh,uh
un-ài,恩愛,25,un-ài,un1ai3,un1ai3,unai,unai,ua,ua
un-si,恩施,25,un-si,un1si1,un1si1,unsi,unsi,us,us
un-ti̍k,恩澤,25,un-te̍k,un1tik8,un1tek8,untik,untek,ut,ut
un-khe,恩科,25,un-khe,un1khe1,un1khe1,unkhe,unkhe,uk,uk
un-kip,恩給,25,un-kip,un1kip1,un1kip1,unkip,unkip,uk,uk
un-gī,恩義,25,un-gī,un1gi7,un1gi7,ungi,ungi,ug,ug
un-ìm,恩蔭,25,un-ìm,un1im3,un1im3,unim,unim,ui,ui
un-kòng,恩貢,25,un-kòng,un1kong3,un1kong3,unkong,unkong,uk,uk
un-sù,恩賜,25,un-sù,un1su3,un1su3,unsu,unsu,us,us
un-siúnn,恩賞,25,un-siúⁿ,un1siunn2,un1siunn2,unsiunn,unsiunn,us,us
un-sià,恩赦,25,un-sià,un1sia3,un1sia3,unsia,unsia,us,us
tiām-tīng,恬定,25,tiām-tēng,tiam7ting7,tiam7teng7,tiamting,tiamteng,tt,tt
tiām-tsa̍t,恬實,25,tiām-cha̍t,tiam7tsat8,tiam7chat8,tiamtsat,tiamchat,tt,tc
tiām-tiām,恬恬,25,tiām-tiām,tiam7tiam7,tiam7tiam7,tiamtiam,tiamtiam,tt,tt
tiām-tsâi,恬才,25,tiām-châi,tiam7tsai5,tiam7chai5,tiamtsai,tiamchai,tt,tc
tiām-tī,恬治,25,tiām-tī,tiam7ti7,tiam7ti7,tiamti,tiamti,tt,tt
tiām-tīnn,恬淀,25,tiām-tīⁿ,tiam7tinn7,tiam7tinn7,tiamtinn,tiamtinn,tt,tt
tiām-tio̍k,恬著,25,tiām-tio̍k,tiam7tiok8,tiam7tiok8,tiamtiok,tiamtiok,tt,tt
tiām-tsīng,恬靜,25,tiām-chēng,tiam7tsing7,tiam7cheng7,tiamtsing,tiamcheng,tt,tc
tiām-hong,恬風,25,tiām-hong,tiam7hong1,tiam7hong1,tiamhong,tiamhong,th,th
tiām-iâm,恬鹽,25,tiām-iâm,tiam7iam5,tiam7iam5,tiamiam,tiamiam,ti,ti
kiong-jîn,恭人,25,kiong-jîn,kiong1jin5,kiong1jin5,kiongjin,kiongjin,kj,kj
kiong-khiām,恭儉,25,kiong-khiām,kiong1khiam7,kiong1khiam7,kiongkhiam,kiongkhiam,kk,kk
kiong-hí,恭喜,25,kiong-hí,kiong1hi2,kiong1hi2,kionghi,kionghi,kh,kh
kiong-kìng,恭敬,25,kiong-kèng,kiong1king3,kiong1keng3,kiongking,kiongkeng,kk,kk
kiong-hō,恭賀,25,kiong-hō,kiong1ho7,kiong1ho7,kiongho,kiongho,kh,kh
kiong-bán,恭輓,25,kiong-bán,kiong1ban2,kiong1ban2,kiongban,kiongban,kb,kb
kiong-gîng,恭迎,25,kiong-gêng,kiong1ging5,kiong1geng5,kiongging,kionggeng,kg,kg
kiong-sūn,恭順,25,kiong-sūn,kiong1sun7,kiong1sun7,kiongsun,kiongsun,ks,ks
suah-hua̍h,息hua̍h,25,soah-hoa̍h,suah1huah8,soah1hoah8,suahhuah,soahhoah,sh,sh
suah-liáu,息了,25,soah-liáu,suah1liau2,soah1liau2,suahliau,soahliau,sl,sl
sik-hu,息夫,25,sek-hu,sik1hu1,sek1hu1,sikhu,sekhu,sh,sh
suah-bé,息尾,25,soah-bé,suah1be2,soah1be2,suahbe,soahbe,sb,sb
suah-kio̍k,息局,25,soah-kio̍k,suah1kiok8,soah1kiok8,suahkiok,soahkiok,sk,sk
suah-kang,息工,25,soah-kang,suah1kang1,soah1kang1,suahkang,soahkang,sk,sk
suah-āu,息後,25,soah-āu,suah1au7,soah1au7,suahau,soahau,sa,sa
suah-suah,息息,25,soah-soah,suah1suah1,soah1soah1,suahsuah,soahsoah,ss,ss
suah-hì,息戲,25,soah-hì,suah1hi3,soah1hi3,suahhi,soahhi,sh,sh
suah-muí,息晚,25,soah-múi,suah1mui2,soah1mui2,suahmui,soahmui,sm,sm
suah-tsu,息書,25,soah-chu,suah1tsu1,soah1chu1,suahtsu,soahchu,st,sc
suah-toh,息桌,25,soah-toh,suah1toh1,soah1toh1,suahtoh,soahtoh,st,st
suah-tsīnn,息靜,25,soah-chīⁿ,suah1tsinn7,soah1chinn7,suahtsinn,soahchinn,st,sc
suah-pn̄g,息飯,25,soah-pn̄g,suah1png7,soah1png7,suahpng,soahpng,sp,sp
sok-hiunn,息香,25,sok-hiuⁿ,sok1hiunn1,sok1hiunn1,sokhiunn,sokhiunn,sh,sh
suah-kóo,息鼓,25,soah-kó͘,suah1koo2,soah1koo2,suahkoo,soahkoo,sk,sk
khap-sū,恰似,25,khap-sū,khap1su7,khap1su7,khapsu,khapsu,ks,ks
khap-tshiat,恰切,25,khap-chhiat,khap1tshiat1,khap1chhiat1,khaptshiat,khapchhiat,kt,kc
khap-ha̍p,恰合,25,khap-ha̍p,khap1hap8,khap1hap8,khaphap,khaphap,kh,kh
tsiauh-tsiauh,悄悄,25,chiauh-chiauh,tsiauh1tsiauh1,chiauh1chiauh1,tsiauhtsiauh,chiauhchiauh,tt,cc
ia̍t-sim,悅心,25,ia̍t-sim,iat8sim1,iat8sim1,iatsim,iatsim,is,is
ia̍t-ho̍k,悅服,25,ia̍t-ho̍k,iat8hok8,iat8hok8,iathok,iathok,ih,ih
hué-hun,悔婚,25,hóe-hun,hue2hun1,hoe2hun1,huehun,hoehun,hh,hh
hué-sim,悔心,25,hóe-sim,hue2sim1,hoe2sim1,huesim,hoesim,hs,hs
hué-hūn,悔恨,25,hóe-hūn,hue2hun7,hoe2hun7,huehun,hoehun,hh,hh
hué-hué,悔悔,25,hóe-hóe,hue2hue2,hoe2hoe2,huehue,hoehoe,hh,hh
hué-gōo,悔悟,25,hóe-gō͘,hue2goo7,hoe2goo7,huegoo,hoegoo,hg,hg
hué-tshin,悔親,25,hóe-chhin,hue2tshin1,hoe2chhin1,huetshin,hoechhin,ht,hc
hué-kò,悔過,25,hóe-kò,hue2ko3,hoe2ko3,hueko,hoeko,hk,hk
puē-tik,悖德,25,pōe-tek,pue7tik1,poe7tek1,puetik,poetek,pt,pt
puē-lí,悖理,25,pōe-lí,pue7li2,poe7li2,pueli,poeli,pl,pl
puē-gi̍k,悖逆,25,pōe-ge̍k,pue7gik8,poe7gek8,puegik,poegek,pg,pg
gōo-tō,悟道,25,gō͘-tō,goo7to7,goo7to7,gooto,gooto,gt,gt
iû-iû,悠悠,25,iû-iû,iu5iu5,iu5iu5,iuiu,iuiu,ii,ii
huān-tsiá,患者,25,hoān-chiá,huan7tsia2,hoan7chia2,huantsia,hoanchia,ht,hc
huān-lān,患難,25,hoān-lān,huan7lan7,hoan7lan7,huanlan,hoanlan,hl,hl
pi-siong,悲傷,25,pi-siong,pi1siong1,pi1siong1,pisiong,pisiong,ps,ps
pi-kio̍k,悲劇,25,pi-kio̍k,pi1kiok8,pi1kiok8,pikiok,pikiok,pk,pk
pi-ai,悲哀,25,pi-ai,pi1ai1,pi1ai1,piai,piai,pa,pa
pi-hí,悲喜,25,pi-hí,pi1hi2,pi1hi2,pihi,pihi,ph,ph
pi-tshám,悲慘,25,pi-chhám,pi1tsham2,pi1chham2,pitsham,pichham,pt,pc
pi-tshueh,悲慼,25,pi-chhoeh,pi1tshueh1,pi1chhoeh1,pitshueh,pichhoeh,pt,pc
pi-thàn,悲歎,25,pi-thàn,pi1than3,pi1than3,pithan,pithan,pt,pt
pi-kuan,悲觀,25,pi-koan,pi1kuan1,pi1koan1,pikuan,pikoan,pk,pk
tiòng-sim,悵心,25,tiòng-sim,tiong3sim1,tiong3sim1,tiongsim,tiongsim,ts,ts
tiòng-hūn,悵恨,25,tiòng-hūn,tiong3hun7,tiong3hun7,tionghun,tionghun,th,th
būn-būn,悶悶,25,būn-būn,bun7bun7,bun7bun7,bunbun,bunbun,bb,bb
būn-thiànn,悶痛,25,būn-thiàⁿ,bun7thiann3,bun7thiann3,bunthiann,bunthiann,bt,bt
híng-híng,悻悻,25,héng-héng,hing2hing2,heng2heng2,hinghing,hengheng,hh,hh
tshinn-tshám,悽慘,25,chhiⁿ-chhám,tshinn1tsham2,chhinn1chham2,tshinntsham,chhinnchham,tt,cc
khong-khong,悾悾,25,khong-khong,khong1khong1,khong1khong1,khongkhong,khongkhong,kk,kk
khong-khám,悾憨,25,khong-khám,khong1kham2,khong1kham2,khongkham,khongkham,kk,kk
khòng-gōng,悾戇,25,khòng-gōng,khong3gong7,khong3gong7,khonggong,khonggong,kg,kg
khong-khì,悾氣,25,khong-khì,khong1khi3,khong1khi3,khongkhi,khongkhi,kk,kk
khong-sîn,悾神,25,khong-sîn,khong1sin5,khong1sin5,khongsin,khongsin,ks,ks
khong-am,悾闇,25,khong-am,khong1am1,khong1am1,khongam,khongam,ka,ka
tsîng-phue,情phoe,25,chêng-phoe,tsing5phue1,cheng5phoe1,tsingphue,chengphoe,tp,cp
tsîng-jîn,情人,25,chêng-jîn,tsing5jin5,cheng5jin5,tsingjin,chengjin,tj,cj
tsîng-hūn,情份,25,chêng-hūn,tsing5hun7,cheng5hun7,tsinghun,chenghun,th,ch
tsîng-sú,情史,25,chêng-sú,tsing5su2,cheng5su2,tsingsu,chengsu,ts,cs
tsîng-hū,情婦,25,chêng-hū,tsing5hu7,cheng5hu7,tsinghu,chenghu,th,ch
tsîng-hîng,情形,25,chêng-hêng,tsing5hing5,cheng5heng5,tsinghing,chengheng,th,ch
tsîng-ì,情意,25,chêng-ì,tsing5i3,cheng5i3,tsingi,chengi,ti,ci
tsîng-io̍k,情慾,25,chêng-io̍k,tsing5iok8,cheng5iok8,tsingiok,chengiok,ti,ci
tsîng-kíng,情景,25,chêng-kéng,tsing5king2,cheng5keng2,tsingking,chengkeng,tk,ck
tsîng-su,情書,25,chêng-su,tsing5su1,cheng5su1,tsingsu,chengsu,ts,cs
tsîng-kua,情歌,25,chêng-koa,tsing5kua1,cheng5koa1,tsingkua,chengkoa,tk,ck
tsîng-sí,情死,25,chêng-sí,tsing5si2,cheng5si2,tsingsi,chengsi,ts,cs
tsîng-lí,情理,25,chêng-lí,tsing5li2,cheng5li2,tsingli,chengli,tl,cl
tsîng-iû,情由,25,chêng-iû,tsing5iu5,cheng5iu5,tsingiu,chengiu,ti,ci
tsîng-tsīn,情盡,25,chêng-chīn,tsing5tsin7,cheng5chin7,tsingtsin,chengchin,tt,cc
tsîng-tsat,情節,25,chêng-chat,tsing5tsat1,cheng5chat1,tsingtsat,chengchat,tt,cc
tsîng-gī,情義,25,chêng-gī,tsing5gi7,cheng5gi7,tsinggi,chenggi,tg,cg
tsîng-si,情詩,25,chêng-si,tsing5si1,cheng5si1,tsingsi,chengsi,ts,cs
tsîng-lông,情郎,25,chêng-lông,tsing5long5,cheng5long5,tsinglong,chenglong,tl,cl
tsîng-bīn,情面,25,chêng-bīn,tsing5bin7,cheng5bin7,tsingbin,chengbin,tb,cb
tsîng-guān,情願,25,chêng-goān,tsing5guan7,cheng5goan7,tsingguan,chenggoan,tg,cg
bòng-sian,惘先,25,bòng-sian,bong3sian1,bong3sian1,bongsian,bongsian,bs,bs
bòng-bòng,惘惘,25,bòng-bòng,bong3bong3,bong3bong3,bongbong,bongbong,bb,bb
bòng-tánn,惘膽,25,bòng-táⁿ,bong3tann2,bong3tann2,bongtann,bongtann,bt,bt
sioh-lio̍h,惜略,25,sioh-lio̍h,sioh1lioh8,sioh1lioh8,siohlioh,siohlioh,sl,sl
sioh-phê,惜皮,25,sioh-phê,sioh1phe5,sioh1phe5,siohphe,siohphe,sp,sp
