hanzi,tl,frequency,poj,tl_num,poj_num
狣,tiǎu,50,tiǎu,tiau6,tiau6
狳,îr,50,îr,ir5,ir5
狳,û,50,û,u5,u5
狴,pě,50,pě,pe6,pe6
狺,gîrn,50,gîrn,girn5,girn5
猌,gīrn,50,gīrn,girn7,girn7
猌,gūn,50,gūn,gun7,gun7
猛,mí,50,mí,mi2,mi2
猥,ué,50,óe,ue2,oe2
獅,sir,50,sir,sir1,sir1
獖,hūn,50,hūn,hun7,hun7
獖,hǔn,50,hǔn,hun6,hun6
獖,pūn,50,pūn,pun7,pun7
獖,pǔn,50,pǔn,pun6,pun6
獬,hǎi,50,hǎi,hai6,hai6
玆,tsir,50,chir,tsir1,chir1
玆,tsu,50,chu,tsu1,chu1
玆,tsîr,50,chîr,tsir5,chir5
玆,tsû,50,chû,tsu5,chu5
玤,pǎng,50,pǎng,pang6,pang6
玼,tshir,50,chhir,tshir1,chhir1
玼,tshu,50,chhu,tshu1,chhu1
玼,tshír,50,chhír,tshir2,chhir2
玼,tshú,50,chhú,tshu2,chhu2
珁,tsîr,50,chîr,tsir5,chir5
珁,tsû,50,chû,tsu5,chu5
珢,gûn,50,gûn,gun5,gun5
珢,kirn,50,kirn,kirn1,kirn1
珢,kun,50,kun,kun1,kun1
珢,kìrn,50,kìrn,kirn3,kirn3
珢,kùn,50,kùn,kun3,kun3
琄,hiān,50,hiān,hian7,hian7
琄,hiǎn,50,hiǎn,hian6,hian6
琚,kir,50,kir,kir1,kir1
琲,puě,50,pǒe,pue6,poe6
瑊,tserm,50,cherm,tserm1,cherm1
瑡,sir,50,sir,sir1,sir1
瑡,su,50,su,su1,su1
瑹,sir,50,sir,sir1,sir1
璖,kîr,50,kîr,kir5,kir5
璖,kû,50,kû,ku5,ku5
璗,tǒng,50,tǒng,tong6,tong6
璩,kîr,50,kîr,kir5,kir5
璩,kû,50,kû,ku5,ku5
璵,îr,50,îr,ir5,ir5
璾,tsē,50,chē,tse7,che7
璾,tsě,50,chě,tse6,che6
瓷,tsîr,50,chîr,tsir5,chir5
瓿,phió,50,phió,phio2,phio2
瓿,piō,50,piō,pio7,pio7
瓿,piǒ,50,piǒ,pio6,pio6
甆,tsîr,50,chîr,tsir5,chir5
甆,tsû,50,chû,tsu5,chu5
甚,sǐm,50,sǐm,sim6,sim6
甭,bóng,50,bóng,bong2,bong2
甾,tsir,50,chir,tsir1,chir1
界,kerè,50,kère,kere3,kere3
畤,tī,50,tī,ti7,ti7
畤,tǐ,50,tǐ,ti6,ti6
畫,ere̍h,50,e̍reh,ereh8,ereh8
畫,ue̍h,50,oe̍h,ueh8,oeh8
畬,îr,50,îr,ir5,ir5
畬,û,50,û,u5,u5
畭,siâ,50,siâ,sia5,sia5
畭,îr,50,îr,ir5,ir5
畭,û,50,û,u5,u5
疋,sir,50,sir,sir1,sir1
疋,su,50,su,su1,su1
疎,sere,50,sere,sere1,sere1
疎,soo,50,so͘,soo1,soo1
疎,sue,50,soe,sue1,soe1
疏,sere,50,sere,sere1,sere1
疒,tshông,50,chhông,tshong5,chhong5
疵,tshir,50,chhir,tshir1,chhir1
疵,tshu,50,chhu,tshu1,chhu1
疽,tshir,50,chhir,tshir1,chhir1
疽,tshu,50,chhu,tshu1,chhu1
疽,tsir,50,chir,tsir1,chir1
痕,hîrn,50,hîrn,hirn5,hirn5
痥,thê,50,thê,the5,the5
痥,thêr,50,thêr,ther5,ther5
瘀,ir,50,ir,ir1,ir1
瘕,ká,50,ká,ka2,ka2
瘸,kher,50,kher,kher1,kher1
瘸,khêr,50,khêr,kher5,kher5
癒,lú,50,lú,lu2,lu2
癙,tshír,50,chhír,tshir2,chhir2
癶,puat,50,poat,puat4,poat4
皁,tsǒ,50,chǒ,tso6,cho6
皂,tsǒ,50,chǒ,tso6,cho6
的,gê,50,gê,ge5,ge5
皉,tshír,50,chhír,tshir2,chhir2
皉,tshú,50,chhú,tshu2,chhu2
皓,hǒ,50,hǒ,ho6,ho6
皔,hān,50,hān,han7,han7
皔,hǎn,50,hǎn,han6,han6
皜,hō,50,hō,ho7,ho7
皜,hǒ,50,hǒ,ho6,ho6
皝,hōng,50,hōng,hong7,hong7
皝,hǒng,50,hǒng,hong6,hong6
皞,hǒ,50,hǒ,ho6,ho6
皡,hǒ,50,hǒ,ho6,ho6
皩,hōng,50,hōng,hong7,hong7
皩,hǒng,50,hǒng,hong6,hong6
盡,tsǐn,50,chǐn,tsin6,chin6
盧,liô,50,liô,lio5,lio5
盪,tǒng,50,tǒng,tong6,tong6
相,siǒng,50,siǒng,siong6,siong6
盺,herm,50,herm,herm1,herm1
盻,he,50,he,he1,he1
盻,her,50,her,her1,her1
眝,tīr,50,tīr,tir7,tir7
眝,tū,50,tū,tu7,tu7
眝,tǐr,50,tǐr,tir6,tir6
眥,tshîr,50,chhîr,tshir5,chhir5
眥,tsīr,50,chīr,tsir7,chir7
眥,tsū,50,chū,tsu7,chu7
眦,tshîr,50,chhîr,tshir5,chhir5
眦,tsīr,50,chīr,tsir7,chir7
眦,tsū,50,chū,tsu7,chu7
眹,tīn,50,tīn,tin7,tin7
眹,tǐn,50,tǐn,tin6,tin6
眼,nguí,50,ngúi,ngui2,ngui2
着,tio̍h,50,tio̍h,tioh8,tioh8
着,to̍h,50,to̍h,toh8,toh8
睅,hǎn,50,hǎn,han6,han6
睆,huān,50,hoān,huan7,hoan7
睆,huǎn,50,hoǎn,huan6,hoan6
睇,thirínn,50,thíriⁿ,thirinn2,thirinn2
睇,thuínn,50,thúiⁿ,thuinn2,thuinn2
睍,hiǎn,50,hiǎn,hian6,hian6
睡,tsēr,50,chēr,tser7,cher7
睢,tsir,50,chir,tsir1,chir1
睺,hiô,50,hiô,hio5,hio5
瞊,tōng,50,tōng,tong7,tong7
瞊,tǒng,50,tǒng,tong6,tong6
瞋,tshin,50,chhin,tshin1,chhin1
矣,ī,50,ī,i7,i7
矣,ǐ,50,ǐ,i6,i6
矷,tsír,50,chír,tsir2,chir2
矷,tsú,50,chú,tsu2,chu2
矽,si̍k,50,se̍k,sik8,sek8
砄,khih,50,khih,khih4,khih4
砈,eh,50,eh,eh4,eh4
砈,ik,50,ek,ik4,ek4
砑,gē,50,gē,ge7,ge7
砠,tshir,50,chhir,tshir1,chhir1
砠,tshu,50,chhu,tshu1,chhu1
砷,sin,50,sin,sin1,sin1
硍,hǎn,50,hǎn,han6,han6
硏,gián,50,gián,gian2,gian2
硏,nguí,50,ngúi,ngui2,ngui2
硐,tǒng,50,tǒng,tong6,tong6
硒,se,50,se,se1,se1
硘,huî,50,hûi,hui5,hui5
硢,îr,50,îr,ir5,ir5
硢,û,50,û,u5,u5
硥,pāng,50,pāng,pang7,pang7
硥,pǎng,50,pǎng,pang6,pang6
硬,gǐng,50,gěng,ging6,geng6
硬,ngiā,50,ngiā,ngia7,ngia7
硬,ngiǎ,50,ngiǎ,ngia6,ngia6
碋,hō,50,hō,ho7,ho7
碋,hǒ,50,hǒ,ho6,ho6
碘,tián,50,tián,tian2,tian2
碲,tè,50,tè,te3,te3
碾,nuí,50,núi,nui2,nui2
磁,tsîr,50,chîr,tsir5,chir5
磰,siān,50,siān,sian7,sian7
磰,siǎn,50,siǎn,sian6,sian6
磲,kîr,50,kîr,kir5,kir5
礜,īr,50,īr,ir7,ir7
礜,ū,50,ū,u7,u7
礻,sī,50,sī,si7,si7
祀,sīr,50,sīr,sir7,sir7
祀,sǐr,50,sǐr,sir6,sir6
祖,tsió,50,chió,tsio2,chio2
祘,suàn,50,soàn,suan3,soan3
祚,tsòo,50,chò͘,tsoo3,choo3
祛,khir,50,khir,khir1,khir1
祛,khu,50,khu,khu1,khu1
祜,hǒo,50,hǒ͘,hoo6,hoo6
祠,sîr,50,sîr,sir5,sir5
祢,ní,50,ní,ni2,ni2
祣,lír,50,lír,lir2,lir2
祳,sǐn,50,sǐn,sin6,sin6
禌,tsir,50,chir,tsir1,chir1
禌,tsu,50,chu,tsu1,chu1
禍,hǒo,50,hǒ͘,hoo6,hoo6
禍,ēr,50,ēr,er7,er7
禍,ěr,50,ěr,er6,er6
禗,sir,50,sir,sir1,sir1
禗,su,50,su,su1,su1
禠,sir,50,sir,sir1,sir1
禦,gīr,50,gīr,gir7,gir7
禩,sīr,50,sīr,sir7,sir7
禩,sū,50,sū,su7,su7
禩,sǐr,50,sǐr,sir6,sir6
禫,tǎm,50,tǎm,tam6,tam6
私,sir,50,sir,sir1,sir1
科,kher,50,kher,kher1,kher1
秗,ìr,50,ìr,ir3,ir3
秗,ù,50,ù,u3,u3
秬,kīr,50,kīr,kir7,kir7
秬,kū,50,kū,ku7,ku7
秬,kǐr,50,kǐr,kir6,kir6
秲,sī,50,sī,si7,si7
秲,tī,50,tī,ti7,ti7
秲,tǐ,50,tǐ,ti6,ti6
秶,tsir,50,chir,tsir1,chir1
秶,tsu,50,chu,tsu1,chu1
稆,līr,50,līr,lir7,lir7
稆,lū,50,lū,lu7,lu7
稆,lǐr,50,lǐr,lir6,lir6
稈,kirínn,50,kíriⁿ,kirinn2,kirinn2
稚,tǐ,50,tǐ,ti6,ti6
稞,khe,50,khe,khe1,khe1
稞,kher,50,kher,kher1,kher1
稰,sir,50,sir,sir1,sir1
稰,su,50,su,su1,su1
稰,sír,50,sír,sir2,sir2
稰,sú,50,sú,su2,su2
稵,tsir,50,chir,tsir1,chir1
稵,tsu,50,chu,tsu1,chu1
稺,tī,50,tī,ti7,ti7
稺,tǐ,50,tǐ,ti6,ti6
稻,tiǔ,50,tiǔ,tiu6,tiu6
穢,hè,50,hè,he3,he3
穢,hèr,50,hèr,her3,her3
穥,īr,50,īr,ir7,ir7
穥,ū,50,ū,u7,u7
穭,līr,50,līr,lir7,lir7
穭,lǐr,50,lǐr,lir6,lir6
穼,serm,50,serm,serm1,serm1
穼,sim,50,sim,sim1,sim1
窘,kūn,50,kūn,kun7,kun7
窘,kǔn,50,kǔn,kun6,kun6
窞,tām,50,tām,tam7,tam7
窞,tǎm,50,tǎm,tam6,tam6
窠,khe,50,khe,khe1,khe1
窠,kher,50,kher,kher1,kher1
窩,e,50,e,e1,e1
窩,er,50,er,er1,er1
窶,kū,50,kū,ku7,ku7
窶,kǔ,50,kǔ,ku6,ku6
竌,tshìr,50,chhìr,tshir3,chhir3
竌,tshù,50,chhù,tshu3,chhu3
站,tsǎm,50,chǎm,tsam6,cham6
竚,tīr,50,tīr,tir7,tir7
竚,tū,50,tū,tu7,tu7
竚,tǐr,50,tǐr,tir6,tir6
竫,tsǐng,50,chěng,tsing6,cheng6
笥,sìr,50,sìr,sir3,sir3
笨,pǔn,50,pǔn,pun6,pun6
第,terē,50,tēre,tere7,tere7
笵,huān,50,hoān,huan7,hoan7
笵,huǎn,50,hoǎn,huan6,hoan6
筅,tshirínn,50,chhíriⁿ,tshirinn2,chhirinn2
筅,tshuínn,50,chhúiⁿ,tshuinn2,chhuinn2
筎,jîr,50,jîr,jir5,jir5
筎,lîr,50,lîr,lir5,lir5
筎,lû,50,lû,lu5,lu5
筥,kír,50,kír,kir2,kir2
箊,ir,50,ir,ir1,ir1
箊,u,50,u,u1,u1
箴,tserm,50,cherm,tserm1,cherm1
篆,tsuān,50,choān,tsuan7,choan7
篆,tsuǎn,50,choǎn,tsuan6,choan6
篋,khereh,50,khereh,khereh4,khereh4
篋,khueh,50,khoeh,khueh4,khoeh4
篨,tîr,50,tîr,tir5,tir5
篰,phōo,50,phō͘,phoo7,phoo7
篰,phǒo,50,phǒ͘,phoo6,phoo6
篱,lerē,50,lēre,lere7,lere7
篱,lerě,50,lěre,lere6,lere6
篸,tserm,50,cherm,tserm1,cherm1
篸,tsherm,50,chherm,tsherm1,chherm1
篸,tshim,50,chhim,tshim1,chhim1
篸,tsim,50,chim,tsim1,chim1
篹,tsuǎn,50,choǎn,tsuan6,choan6
篽,gír,50,gír,gir2,gir2
篽,gú,50,gú,gu2,gu2
簄,hōo,50,hō͘,hoo7,hoo7
簄,hǒo,50,hǒ͘,hoo6,hoo6
簛,sir,50,sir,sir1,sir1
簛,su,50,su,su1,su1
簜,tǒng,50,tǒng,tong6,tong6
簟,tiǎm,50,tiǎm,tiam6,tiam6
簪,tserm,50,cherm,tserm1,cherm1
簴,kīr,50,kīr,kir7,kir7
簴,kǐr,50,kǐr,kir6,kir6
籀,tiǔ,50,tiǔ,tiu6,tiu6
籅,îr,50,îr,ir5,ir5
籍,tsi̍p,50,chi̍p,tsip8,chip8
籍,tsìr,50,chìr,tsir3,chir3
籍,tsù,50,chù,tsu3,chu3
籑,tsuān,50,choān,tsuan7,choan7
籑,tsuǎn,50,choǎn,tsuan6,choan6
籒,tiū,50,tiū,tiu7,tiu7
籒,tiǔ,50,tiǔ,tiu6,tiu6
籞,gír,50,gír,gir2,gir2
籞,gú,50,gú,gu2,gu2
籠,lǎng,50,lǎng,lang6,lang6
籧,kîr,50,kîr,kir5,kir5
籪,tuǎn,50,toǎn,tuan6,toan6
籹,jír,50,jír,jir2,jir2
籹,lír,50,lír,lir2,lir2
籽,tsír,50,chír,tsir2,chir2
粔,kīr,50,kīr,kir7,kir7
粔,kǐr,50,kǐr,kir6,kir6
粙,tiū,50,tiū,tiu7,tiu7
粙,tiǔ,50,tiǔ,tiu6,tiu6
粞,tsherè,50,chhère,tshere3,chhere3
粢,tsir,50,chir,tsir1,chir1
糈,sír,50,sír,sir2,sir2
糈,sú,50,sú,su2,su2
糍,tsîr,50,chîr,tsir5,chir5
糹,bi̍k,50,be̍k,bik8,bek8
紂,tiǔ,50,tiǔ,tiu6,tiu6
紎,tsir,50,chir,tsir1,chir1
紎,tsu,50,chu,tsu1,chu1
紓,sir,50,sir,sir1,sir1
紖,tīn,50,tīn,tin7,tin7
紖,tǐn,50,tǐn,tin6,tin6
紪,tshér,50,chhér,tsher2,chher2
紫,tsír,50,chír,tsir2,chir2
細,sèr,50,sèr,ser3,ser3
紵,tīr,50,tīr,tir7,tir7
紵,tū,50,tū,tu7,tu7
紵,tǐr,50,tǐr,tir6,tir6
紿,tǎi,50,tǎi,tai6,tai6
絆,puān,50,poān,puan7,poan7
絆,puānn,50,pōaⁿ,puann7,poann7
絆,puǎnn,50,pǒaⁿ,puann6,poann6
絘,tshìr,50,chhìr,tshir3,chhir3
絘,tshù,50,chhù,tshu3,chhu3
絩,tiāu,50,tiāu,tiau7,tiau7
絩,tiǎu,50,tiǎu,tiau6,tiau6
絮,sìr,50,sìr,sir3,sir3
絯,hāi,50,hāi,hai7,hai7
絯,hǎi,50,hǎi,hai6,hai6
絯,kai,50,kai,kai1,kai1
絽,līr,50,līr,lir7,lir7
絽,lū,50,lū,lu7,lu7
絽,lǐr,50,lǐr,lir6,lir6
綄,huân,50,hoân,huan5,hoan5
綄,uǎn,50,oǎn,uan6,oan6
綝,serm,50,serm,serm1,serm1
綝,sim,50,sim,sim1,sim1
綬,siǔ,50,siǔ,siu6,siu6
網,bǎng,50,bǎng,bang6,bang6
緇,tsir,50,chir,tsir1,chir1
緈,hīng,50,hēng,hing7,heng7
緈,hǐng,50,hěng,hing6,heng6
緒,sīr,50,sīr,sir7,sir7
緒,sǐr,50,sǐr,sir6,sir6
緦,sir,50,sir,sir1,sir1
緩,uǎn,50,oǎn,uan6,oan6
縒,tshir,50,chhir,tshir1,chhir1
縒,tshu,50,chhu,tshu1,chhu1
縣,kirīnn,50,kīriⁿ,kirinn7,kirinn7
繇,tiū,50,tiū,tiu7,tiu7
繇,tiǔ,50,tiǔ,tiu6,tiu6
繪,kuè,50,kòe,kue3,koe3
繭,kirínn,50,kíriⁿ,kirinn2,kirinn2
繭,kuínn,50,kúiⁿ,kuinn2,kuinn2
繵,tǎn,50,tǎn,tan6,tan6
缿,hǎng,50,hǎng,hang6,hang6
网,bāng,50,bāng,bang7,bang7
网,bǎng,50,bǎng,bang6,bang6
罒,bóng,50,bóng,bong2,bong2
罒,bāng,50,bāng,bang7,bang7
罒,bǎng,50,bǎng,bang6,bang6
罣,kuà,50,kòa,kua3,koa3
罧,serm,50,serm,serm1,serm1
罪,tsuě,50,chǒe,tsue6,choe6
罪,tsēr,50,chēr,tser7,cher7
罪,tsěr,50,chěr,tser6,cher6
署,sīr,50,sīr,sir7,sir7
罳,sir,50,sir,sir1,sir1
罷,pǎ,50,pǎ,pa6,pa6
美,bér,50,bér,ber2,ber2
羜,tīr,50,tīr,tir7,tir7
羜,tū,50,tū,tu7,tu7
羜,tǐr,50,tǐr,tir6,tir6
羥,king,50,keng,king1,keng1
羦,huân,50,hoân,huan5,hoan5
羨,siǎn,50,siǎn,sian6,sian6
羴,sian,50,sian,sian1,sian1
翥,tsìr,50,chìr,tsir3,chir3
翥,tsù,50,chù,tsu3,chu3
耔,tsír,50,chír,tsir2,chir2
耜,sīr,50,sīr,sir7,sir7
耜,sū,50,sū,su7,su7
耜,sǐr,50,sǐr,sir6,sir6
耝,tshìr,50,chhìr,tshir3,chhir3
耝,tshù,50,chhù,tshu3,chhu3
耟,kīr,50,kīr,kir7,kir7
耟,kǐr,50,kǐr,kir6,kir6
耡,thî,50,thî,thi5,thi5
耡,thîr,50,thîr,thir5,thir5
耡,tîr,50,tîr,tir5,tir5
耡,tû,50,tû,tu5,tu5
耨,liō,50,liō,lio7,lio7
聕,hō,50,hō,ho7,ho7
聕,hǒ,50,hǒ,ho6,ho6
聚,tsǔ,50,chǔ,tsu6,chu6
聻,tsiām,50,chiām,tsiam7,chiam7
聻,tsiǎm,50,chiǎm,tsiam6,chiam6
肁,tiāu,50,tiāu,tiau7,tiau7
肁,tiǎu,50,tiǎu,tiau6,tiau6
肂,sìr,50,sìr,sir3,sir3
肆,sìr,50,sìr,sir3,sir3
肇,tiǎu,50,tiǎu,tiau6,tiau6
肈,tiāu,50,tiāu,tiau7,tiau7
肈,tiǎu,50,tiǎu,tiau6,tiau6
肗,lír,50,lír,lir2,lir2
肗,lú,50,lú,lu2,lu2
肚,tió,50,tió,tio2,tio2
肩,kainn,50,kaiⁿ,kainn1,kainn1
肩,kirinn,50,kiriⁿ,kirinn1,kirinn1
肩,kuainn,50,koaiⁿ,kuainn1,koainn1
肩,kuinn,50,kuiⁿ,kuinn1,kuinn1
肭,teh,50,teh,teh4,teh4
肽,thài,50,thài,thai3,thai3
胄,tiū,50,tiū,tiu7,tiu7
胄,tiǔ,50,tiǔ,tiu6,tiu6
背,pèr,50,pèr,per3,per3
背,pē,50,pē,pe7,pe7
背,pēr,50,pēr,per7,per7
胎,ther,50,ther,ther1,ther1
胏,tsír,50,chír,tsir2,chir2
胏,tsú,50,chú,tsu2,chu2
胔,tsìr,50,chìr,tsir3,chir3
胠,khir,50,khir,khir1,khir1
胥,sir,50,sir,sir1,sir1
胺,an,50,an,an1,an1
胾,tsìr,50,chìr,tsir3,chir3
脤,sǐn,50,sǐn,sin6,sin6
脯,pōo,50,pō͘,poo7,poo7
脯,pǒo,50,pǒ͘,poo6,poo6
腎,siǎn,50,siǎn,sian6,sian6
腎,sǐn,50,sǐn,sin6,sin6
腒,kir,50,kir,kir1,kir1
腞,tsuān,50,choān,tsuan7,choan7
腞,tsuǎn,50,choǎn,tsuan6,choan6
腡,lêr,50,lêr,ler5,ler5
膂,lír,50,lír,lir2,lir2
膐,lír,50,lír,lir2,lir2
膳,siǎn,50,siǎn,sian6,sian6
膹,hūn,50,hūn,hun7,hun7
膹,hǔn,50,hǔn,hun6,hun6
膻,tān,50,tān,tan7,tan7
膻,tǎn,50,tǎn,tan6,tan6
臔,hiān,50,hiān,hian7,hian7
臔,hiǎn,50,hiǎn,hian6,hian6
臼,kiǔ,50,kiǔ,kiu6,kiu6
舁,îr,50,îr,ir5,ir5
舁,û,50,û,u5,u5
舅,kiǔ,50,kiǔ,kiu6,kiu6
與,ír,50,ír,ir2,ir2
與,îr,50,îr,ir5,ir5
與,û,50,û,u5,u5
與,īr,50,īr,ir7,ir7
舐,tsǐ,50,chǐ,tsi6,chi6
舒,sir,50,sir,sir1,sir1
舓,tsǐ,50,chǐ,tsi6,chi6
舙,tship,50,chhip,tship4,chhip4
舵,tuǎ,50,tǒa,tua6,toa6
舵,tǒ,50,tǒ,to6,to6
艅,îr,50,îr,ir5,ir5
艅,û,50,û,u5,u5
艑,piān,50,piān,pian7,pian7
艑,piǎn,50,piǎn,pian6,pian6
艮,kìrn,50,kìrn,kirn3,kirn3
艸,tsháu,50,chháu,tshau2,chhau2
艸,tshóo,50,chhó͘,tshoo2,chhoo2
艹,tsháu,50,chháu,tshau2,chhau2
艹,tshó,50,chhó,tsho2,chho2
艹,tshóo,50,chhó͘,tshoo2,chhoo2
芐,hǒo,50,hǒ͘,hoo6,hoo6
芓,tsír,50,chír,tsir2,chir2
芓,tsīr,50,chīr,tsir7,chir7
芓,tsū,50,chū,tsu7,chu7
芝,tsir,50,chir,tsir1,chir1
芝,tsu,50,chu,tsu1,chu1
芟,sainn,50,saiⁿ,sainn1,sainn1
芟,sang,50,sang,sang1,sang1
芟,sirinn,50,siriⁿ,sirinn1,sirinn1
芟,suinn,50,suiⁿ,suinn1,suinn1
芡,khiām,50,khiām,khiam7,khiam7
芡,khiǎm,50,khiǎm,khiam6,khiam6
芦,hōo,50,hō͘,hoo7,hoo7
芦,hǒo,50,hǒ͘,hoo6,hoo6
芧,sīr,50,sīr,sir7,sir7
芧,sǐr,50,sǐr,sir6,sir6
芧,tīr,50,tīr,tir7,tir7
芧,tū,50,tū,tu7,tu7
芧,tǐr,50,tǐr,tir6,tir6
苣,kīr,50,kīr,kir7,kir7
苣,kǐr,50,kǐr,kir6,kir6
苧,terě,50,těre,tere6,tere6
苧,tuě,50,tǒe,tue6,toe6
苧,tīr,50,tīr,tir7,tir7
苧,tū,50,tū,tu7,tu7
苧,tǐr,50,tǐr,tir6,tir6
苴,tshir,50,chhir,tshir1,chhir1
苴,tsir,50,chir,tsir1,chir1
范,huǎn,50,hoǎn,huan6,hoan6
茈,tsír,50,chír,tsir2,chir2
茈,tsú,50,chú,tsu2,chu2
茛,kìrn,50,kìrn,kirn3,kirn3
茨,tsir,50,chir,tsir1,chir1
茨,tsîr,50,chîr,tsir5,chir5
茲,tsir,50,chir,tsir1,chir1
茲,tsîr,50,chîr,tsir5,chir5
茲,tsû,50,chû,tsu5,chu5
茹,jîr,50,jîr,jir5,jir5
茹,lîr,50,lîr,lir5,lir5
荇,hǐng,50,hěng,hing6,heng6
荑,terê,50,têre,tere5,tere5
荑,tuê,50,tôe,tue5,toe5
荑,î,50,î,i5,i5
荔,liān,50,liān,lian7,lian7
荔,nuī,50,nūi,nui7,nui7
荕,kirn,50,kirn,kirn1,kirn1
荕,kun,50,kun,kun1,kun1
荰,tǒo,50,tǒ͘,too6,too6
荷,hǒ,50,hǒ,ho6,ho6
莇,tīr,50,tīr,tir7,tir7
莇,tū,50,tū,tu7,tu7
莒,kír,50,kír,kir2,kir2
莕,hǐng,50,hěng,hing6,heng6
莖,hirînn,50,hîriⁿ,hirinn5,hirinn5
莙,kûn,50,kûn,kun5,kun5
莙,kūn,50,kūn,kun7,kun7
莙,kǔn,50,kǔn,kun6,kun6
莢,ngereh,50,ngereh,ngereh4,ngereh4
莧,hirīnn,50,hīriⁿ,hirinn7,hirinn7
莧,huīnn,50,hūiⁿ,huinn7,huinn7
莩,piān,50,piān,pian7,pian7
莩,piǎn,50,piǎn,pian6,pian6
菃,kîr,50,kîr,kir5,kir5
菃,kû,50,kû,ku5,ku5
菑,tsir,50,chir,tsir1,chir1
菓,ké,50,ké,ke2,ke2
菓,kér,50,kér,ker2,ker2
菡,hām,50,hām,ham7,ham7
菡,hǎm,50,hǎm,ham6,ham6
菸,ian,50,ian,ian1,ian1
菹,tsir,50,chir,tsir1,chir1
萏,tām,50,tām,tam7,tam7
萏,tǎm,50,tǎm,tam6,tam6
萯,hū,50,hū,hu7,hu7
萯,hǔ,50,hǔ,hu6,hu6
萵,er,50,er,er1,er1
葉,siap,50,siap,siap4,siap4
葉,sia̍p,50,sia̍p,siap8,siap8
著,tìr,50,tìr,tir3,tir3
葘,tsir,50,chir,tsir1,chir1
葘,tsu,50,chu,tsu1,chu1
葚,sīm,50,sīm,sim7,sim7
葚,sǐm,50,sǐm,sim6,sim6
葤,tiū,50,tiū,tiu7,tiu7
葤,tiǔ,50,tiǔ,tiu6,tiu6
葴,tserm,50,cherm,tserm1,cherm1
葴,tsim,50,chim,tsim1,chim1
葵,khe,50,khe,khe1,khe1
葵,kher,50,kher,kher1,kher1
葵,khê,50,khê,khe5,khe5
葵,khêr,50,khêr,kher5,kher5
蒑,irn,50,irn,irn1,irn1
蒑,un,50,un,un1,un1
蒒,sir,50,sir,sir1,sir1
蒒,su,50,su,su1,su1
蒘,lîr,50,lîr,lir5,lir5
蒘,lû,50,lû,lu5,lu5
蒢,tîr,50,tîr,tir5,tir5
蒣,sîr,50,sîr,sir5,sir5
蒣,sû,50,sû,su5,su5
蒽,irn,50,irn,irn1,irn1
蒽,un,50,un,un1,un1
蓓,puě,50,pǒe,pue6,poe6
蓮,nuî,50,nûi,nui5,nui5
蔀,piō,50,piō,pio7,pio7
蔀,piǒ,50,piǒ,pio6,pio6
蔃,kiōng,50,kiōng,kiong7,kiong7
蔃,kiǒng,50,kiǒng,kiong6,kiong6
蔘,serm,50,serm,serm1,serm1
蔘,sim,50,sim,sim1,sim1
蔪,tsiām,50,chiām,tsiam7,chiam7
蔪,tsiǎm,50,chiǎm,tsiam6,chiam6
蔬,sere,50,sere,sere1,sere1
蔰,hōo,50,hō͘,hoo7,hoo7
蔰,hǒo,50,hǒ͘,hoo6,hoo6
蕈,sīm,50,sīm,sim7,sim7
蕈,sǐm,50,sǐm,sim6,sim6
蕖,kîr,50,kîr,kir5,kir5
蕠,jîr,50,jîr,jir5,jir5
蕠,jû,50,jû,ju5,ju5
蕠,lîr,50,lîr,lir5,lir5
蕠,lû,50,lû,lu5,lu5
蕨,keh,50,keh,keh4,keh4
蕨,kerh,50,kerh,kerh4,kerh4
蕨,kè,50,kè,ke3,ke3
蕨,kèr,50,kèr,ker3,ker3
蕩,tǒng,50,tǒng,tong6,tong6
蕷,īr,50,īr,ir7,ir7
蕼,sìr,50,sìr,sir3,sir3
蕼,sù,50,sù,su3,su3
薃,hō,50,hō,ho7,ho7
薃,hǒ,50,hǒ,ho6,ho6
薈,hēr,50,hēr,her7,her7
薋,tsîr,50,chîr,tsir5,chir5
薋,tsû,50,chû,tsu5,chu5
薖,khe,50,khe,khe1,khe1
薖,kher,50,kher,kher1,kher1
薺,tsîr,50,chîr,tsir5,chir5
薺,tsû,50,chû,tsu5,chu5
藇,sīr,50,sīr,sir7,sir7
藇,sǐr,50,sǐr,sir6,sir6
藎,tsǐn,50,chǐn,tsin6,chin6
藘,lîr,50,lîr,lir5,lir5
藝,gerē,50,gēre,gere7,gere7
藠,giō,50,giō,gio7,gio7
藠,giǒ,50,giǒ,gio6,gio6
藧,uān,50,oān,uan7,oan7
藧,uǎn,50,oǎn,uan6,oan6
藷,tsir,50,chir,tsir1,chir1
藷,tsîr,50,chîr,tsir5,chir5
藷,tsû,50,chû,tsu5,chu5
藸,tir,50,tir,tir1,tir1
藸,tu,50,tu,tu1,tu1
藿,heh,50,heh,heh4,heh4
藿,herh,50,herh,herh4,herh4
蘌,gír,50,gír,gir2,gir2
蘌,gú,50,gú,gu2,gu2
蘧,kîr,50,kîr,kir5,kir5
虎,hió,50,hió,hio2,hio2
虒,sir,50,sir,sir1,sir1
虒,su,50,su,su1,su1
處,tshír,50,chhír,tshir2,chhir2
虗,hir,50,hir,hir1,hir1
虗,hu,50,hu,hu1,hu1
虛,hir,50,hir,hir1,hir1
虡,kīr,50,kīr,kir7,kir7
虡,kǐr,50,kǐr,kir6,kir6
虸,tsír,50,chír,tsir2,chir2
