tl,hanzi,frequency
tsàn,層,416
pī,被,415
jí,子,411
po̍k,薄,411
hun,勳,409
hun,燻,409
tē-it,第一,406
phiau,標,404
tāu,讀,402
thì,剃,400
tsián,剪,400
kiat,吉,400
ka,嘉,400
pînn,坪,400
tóo,堵,400
tshioh,尺,400
phuì,屁,400
lūn,崙,400
thiap,帖,400
king,弓,400
uan,彎,400
bî,微,400
hiàn,憲,400
luân,戀,400
buah,抹,400
puann,搬,400
pan,斑,400
lú,旅,400
pue,杯,400
kam,柑,400
khī,柿,400
kî,棋,400
tsô,槽,400
kuānn,汗,400
kang,江,400
siû,泅,400
tshián,淺,400
tih,滴,400
lāu,漏,400
thuànn,炭,400
kông,狂,400
hûn,痕,400
pì,祕,400
suī,穗,400
siunn,箱,400
phōo,簿,400
phoh,粕,400
tì,置,400
pê,耙,400
ka,膠,400
kiunn,薑,400
bi̍t,蜜,400
sat,蝨,400
hàm,譀,400
uî,遺,400
tsǹg,鑽,400
lio̍k,陸,400
iông,陽,400
sng,霜,400
pîn,頻,400
tiānn-tiānn,定定,399
tāi,事,397
tshing,千,390
king,京,388
king,耕,388
king,荊,388
ní,耳,387
sian-sinn,先生,386
ji̍t-pún,日本,383
nā-sī,若是,382
mê,明,381
sǹg,蒜,374
sì,試,374
thàn,炭,372
lāi-bīn,內面,366
suè,歲,365
bōng,夢,363
thinn,添,362
kài,蓋,362
sann,相,357
niū,量,356
sim-tsîng,心情,354
the,推,353
lâu,留,353
ā-sī,也是,351
khuàn,勸,351
tîng,亭,350
hiu,休,350
tìnn,佯,350
i,依,350
kiam,兼,350
phànn,冇,350
hù,副,350
pû,匏,350
tshe,叉,350
tshá,吵,350
phùn,噴,350
tui,堆,350
tsing,增,350
tsàu,奏,350
kan,奸,350
iau,妖,350
hm̂,媒,350
gî,宜,350
khuan,寬,350
khut,屈,350
si,屍,350
pîn,屏,350
sū,嶼,350
khá,巧,350
tuânn,彈,350
būn,悶,350
hû,扶,350
tsiat,折,350
áu,拗,350
sńg,損,350
puah,撥,350
siông,松,350
thiāu,柱,350
khì,棄,350
pînn,棚,350
lâm,楠,350
suāinn,檨,350
khi,欺,350
uai,歪,350
tshiâng,沖,350
thài,泰,350
tōng,洞,350
lōng,浪,350
kuàn,灌,350
lia̍t,烈,350
suī,瑞,350
sing-ua̍h,生活,350
lio̍k,略,350
i̍k,疫,350
thâm,痰,350
muâ,瞞,350
tâng,童,350
tshíng,筅,350
la̍p,納,350
tsiong,終,350
ká,絞,350
mî,綿,350
tsit,織,350
tînn,纏,350
phìng,聘,350
hì,肺,350
tsho,臊,350
koo,菇,350
tîn,藤,350
bân,蠻,350
kûn,裙,350
lám,覽,350
sìn,訊,350
pîn,貧,350
puè,輩,350
piān,辯,350
uî,違,350
tsiùnn,醬,350
só,鎖,350
ún,隱,350
ím,飲,350
sang,鬆,350
tshiu,鬚,350
ut,鬱,350
bâ,麻,350
kiû,仇,349
pò,播,348
tāi-ke,大家,346
tìng,中,340
sing,星,339
khoo,元,338
khoo,篐,338
sî-kan,時間,336
pâ,爸,336
lāu-pē,老父,335
thián,展,333
huè,廢,333
kí,指,333
m̄-bián,不免,332
tshiàng,唱,332
khuánn,款,331
sè-kan,世間,328
tù,注,328
tshng,穿,325
tuān,傳,323
tik-khak,的確,323
it-tīng,一定,322
tshûn,存,321
tshē,尋,321
hiong,香,319
it,壹,312
juā,若,312
hi-bāng,希望,306
he,灰,306
ha̍k-hāu,學校,302
ting,丁,300
tshuàn,串,300
siû,仇,300
tshim,侵,300
hiau,僥,300
tsún,准,300
tàng,凍,300
hiong,凶,300
kuàn,券,300
siah,削,300
kiàm,劍,300
sìng,勝,300
bōo,募,300
thòo,吐,300
hâm,含,300
tsiù,咒,300
tshuán,喘,300
thah,塔,300
luí,壘,300
tsòng,壯,300
hā,夏,300
hōng,奉,300
kīm,妗,300
sài,婿,300
kuì,季,300
gia̍t,孽,300
the̍h,宅,300
king,宮,300
tshùn,寸,300
niá,嶺,300
tsó,左,300
khong,悾,300
jiá,惹,300
tsû,慈,300
khìng,慶,300
huâi,懷,300
pínn,扁,300
sìnn,扇,300
pān,扮,300
sún,損,300
kòng,摃,300
pō,暴,300
tōo,杜,300
ní,染,300
jiû,柔,300
liú,柳,300
muî,梅,300
lâi,梨,300
thui,梯,300
sue,梳,300
tsó,棗,300
sún,榫,300
au,歐,300
ak,沃,300
iân,沿,300
i̍k,浴,300
tsīng,淨,300
íng,湧,300
bia̍t,滅,300
ku̍t,滑,300
tsiunn,漿,300
jiáu,爪,300
tsōng,狀,300
hiā,瓦,300
sin,申,300
phiah,癖,300
bîng,盟,300
bâi,眉,300
hîn,眩,300
tiam,砧,300
buâ,磨,300
kó,稿,300
khut,窟,300
ki,箕,300
tshê,箠,300
tī,箸,300
ko,篙,300
tsi̍k,籍,300
láng,籠,300
hun,紛,300
hiân,絃,300
pa̍k,縛,300
siù,繡,300
kiáu,繳,300
khuat,缺,300
si̍t,翼,300
nāi,耐,300
tiùnn,脹,300
tshio̍h,蓆,300
tsià,蔗,300
khui,虧,300
ô,蚵,300
tsuâ,蛇,300
tsîm,蟳,300
than,蟶,300
i,衣,300
hiû,裘,300
phóo,譜,300
māu,貌,300
huàn,販,300
jiah,跡,300
gi̍k,逆,300
tshian,遷,300
sik,釋,300
liú,鈕,300
kau,鉤,300
pió,錶,300
lô,鑼,300
tsha̍k,鑿,300
kik,革,300
tsang,鬃,300
phik,魄,300
môo,魔,300
sió-tī,小弟,298
kì,冀,297
lāu-bú,老母,296
kóng-uē,講話,296
put-tsí,不止,295
kí,紀,295
bān,卍,293
hua̍t,活,293
kòo-hiong,故鄉,292
âng,洪,291
sè-kài,世界,288
sn̂g,床,288
a-má,阿媽,286
huat-tōo,法度,285
kong,工,284
ji̍t-thâu,日頭,284
kuân,權,283
kà,價,282
ta̍k,獨,281
ì-sù,意思,280
ū-sî-á,有時仔,280
phiàn,片,279
iàu-kín,要緊,279
iah,益,277
it-tshè,一切,275
hà,孝,275
jîn-sing,人生,274
náu,惱,274
siā-huē,社會,272
ji̍t-tsí,日子,271
ū-sî,有時,270
tān-sī,但是,266
phah-sǹg,打算,266
pē-bú,父母,266
gi̍k,玉,266
hiann-tī,兄弟,265
íng,影,265
kuè,會,265
huân-ló,煩惱,265
a-pa,阿爸,265
ài-tsîng,愛情,263
khiok,曲,263
tsîng,從,261
kám-tsîng,感情,261
suè,帥,260
gû,愚,259
gû,漁,259
gû,禺,259
gû,虞,259
suî,誰,257
suî,隋,257
iúnn,養,255
tē,代,253
līng-guā,另外,252
uân,圓,252
lâng-kheh,人客,250
kóo,估,250
gî,儀,250
huân,凡,250
tiau,刁,250
tsik,則,250
ui̍h,劃,250
kuà,卦,250
tiàu,召,250
hiànn,向,250
thî,啼,250
lông,囊,250
siû,囚,250
kòo,固,250
tuī,墜,250
enn,嬰,250
khuann,寬,250
siáu,少,250
pang,崩,250
kàn,幹,250
khī,忌,250
pîn,憑,250
hòo,戽,250
tshit,拭,250
kńg,捲,250
tsia̍p,捷,250
tsiúnn,掌,250
iông,揚,250
lián,撚,250
tōng,撞,250
liap,攝,250
kiáu,攪,250
kun,斤,250
tsiām,暫,250
tiâu,朝,250
óng,枉,250
tông,桐,250
m̂,梅,250
iûnn,楊,250
tsiap,汁,250
tshiong,沖,250
khó,洘,250
im,淹,250
tâm,澹,250
khòng,炕,250
phàu,炮,250
tsà,炸,250
tsik,燭,250
tshiûnn,牆,250
tshai,猜,250
au,甌,250
soo,疏,250
ku,痀,250
kì,痣,250
tshi,痴,250
sián,癬,250
ting,登,250
phûn,盆,250
a̍p,盒,250
bé,碼,250
ta,礁,250
sit,穡,250
iô,窯,250
tsìnn,箭,250
thai,篩,250
tshiam,籤,250
pháng,紡,250
tshái,綵,250
khih,缺,250
hán,罕,250
pā,罷,250
thai,胎,250
tsiah,脊,250
mo̍oh,膜,250
tám,膽,250
tsio,蕉,250
nâ,藍,250
ham,蚶,250
tsiù,蛀,250
la̍h,蠟,250
hùn,訓,250
bôo,謀,250
niū,讓,250
bâ,貓,250
pin,賓,250
sià,赦,250
tuê,蹄,250
nǹg,軁,250
sin,辛,250
ngiâ,迎,250
su̍t,述,250
gū,遇,250
pī,避,250
hîng,還,250
soo,酥,250
tshòo,醋,250
lîng,鈴,250
e,鍋,250
kàm,鑑,250
a-kong,阿公,250
ūn,韻,250
phiann,骿,250
liân,鰱,250
muâ,鰻,250
liáu-kái,了解,248
khóo,可,248
hông,紅,248
sió-tsiá,小姐,245
mi̍h-kiānn,物件,244
kam-guān,甘願,243
kah,蓋,241
i-sing,醫生,239
pōo,捕,238
ū-iánn,有影,236
it-sing,一生,235
bô-lūn,無論,234
hióng,享,233
ti̍t-ti̍t,直直,233
siàu-liân,少年,229
sîng,乘,228
tiông,長,226
tsi̍t-sî,一時,225
put-sî,不時,225
tshut-sì,出世,225
piânn,平,225
bûn,門,224
siong-sim,傷心,223
tiōng,丈,221
tn̄g,丈,221
peh,柏,220
ló,腦,220
kuan-hē,關係,219
tsing-sîn,精神,218
gān,岸,215
bûn-huà,文化,215
lô,牢,215
png,幫,212
tō-lí,道理,212
kè-khì,過去,211
tuā-siann,大聲,210
ūn-tōng,運動,210
tán-thāi,等待,208
pù,富,207
tshong,窗,207
tsiām-tsiām,漸漸,206
kòo-sū,故事,205
suî-sî,隨時,205
siong-sìn,相信,204
tshù-bī,趣味,204
sán,散,202
tshìng,稱,201
tiān,佃,200
kiâu,僑,200
thòo,兔,200
gîng,凝,200
pak,剝,200
kiap,劫,200
lē,勵,200
kau,勾,200
huí,匪,200
tsut,卒,200
báu,卯,200
eh,厄,200
thun,吞,200
kâm,含,200
khip,吸,200
hiu,咻,200
tsim,唚,200
tok,啄,200
khé,啟,200
áu,嘔,200
hiannh,嚇,200
suî,垂,200
pó,堡,200
ôo,壺,200
iáu,夭,200
iong,央,200
giâ,夯,200
muî,媒,200
tsím,嬸,200
pū,孵,200
sòng,宋,200
khòo,寇,200
siūnn,尚,200
tūn,屯,200
hāng,巷,200
phâng,帆,200
phè,帕,200
bō,帽,200
lōng,弄,200
hūn,恨,200
tshiû,愁,200
lán,懶,200
kài,戒,200
pê,扒,200
tshau,抄,200
phi,披,200
liam,拈,200
óo,挖,200
kuānn,捾,200
iā,掖,200
ku̍t,掘,200
tshuah,掣,200
ng,掩,200
tsìnn,搢,200
siàn,搧,200
tshi̍k,摵,200
tsih,摺,200
phiat,撇,200
luî,擂,200
gí,擬,200
lám,攬,200
ti̍k,敵,200
tshua̍h,斜,200
sûn,旬,200
sam,杉,200
kê,枷,200
jiám,染,200
kuì,桂,200
tsang,棕,200
tsiunn,樟,200
lok,橐,200
thán,毯,200
tin,津,200
thuànn,湠,200
siàm,滲,200
jūn,潤,200
lô,濁,200
sià,瀉,200
tshe,炊,200
hang,烘,200
tsian,煎,200
hîm,熊,200
sóng,爽,200
tsn̄g,狀,200
lông,狼,200
bíng,猛,200
siù,獸,200
tòng,當,200
he,痚,200
sua,痧,200
giàn,癮,200
sīng,盛,200
gíng,眼,200
sua,砂,200
tshuì,碎,200
kha̍p,磕,200
ha̍k,礐,200
ng,秧,200
bi̍h,篾,200
khng,糠,200
niû,糧,200
bûn,紋,200
tsí,紫,200
kip,給,200
kheh,缺,200
kinn,羹,200
king,肩,200
pau,胞,200
pî,脾,200
khiunn,腔,200
hu,膚,200
lâng,膿,200
sià,舍,200
gê,芽,200
biâu,苗,200
jiông,茸,200
hng,荒,200
kuann,菅,200
ìm,蔭,200
soo,蘇,200
phang,蜂,200
si̍h,蝕,200
iông,融,200
giô,蟯,200
gê,衙,200
tshiong,衝,200
phak,覆,200
khe,詼,200
sè,誓,200
iú,誘,200
tsìnn,諍,200
khiam,謙,200
iâu,謠,200
puè,貝,200
kòng,貢,200
kuàn,貫,200
sia,賒,200
puê,賠,200
pê,賠,200
tsiān,賤,200
luā,賴,200
sio̍k,贖,200
pháu,跑,200
that,踢,200
hú,輔,200
piān,辨,200
tî,遲,200
kau,郊,200
kànn,酵,200
tìng,釘,200
khînn,鉗,200
ka,鉸,200
kù,鋸,200
tsām,鏨,200
liông,隆,200
iānn,颺,200
ānn,餡,200
kà,駕,200
khiâ,騎,200
ia̍h,驛,200
tshé,髓,200
pìn,鬢,200
khau,鬮,200
lóo,魯,200
tshinn,鮮,200
pih,鱉,200
lân,鱗,200
hāu,鱟,200
a,鴉,200
sué,黍,200
tsai,齋,200
suè-hàn,細漢,199
jî-tshiánn,而且,199
tiong-kan,中間,198
sin-senn,先生,198
tshut-mn̂g,出門,198
sîn,承,196
sî-tāi,時代,195
hōo,後,193
lé-pài,禮拜,193
kám-siā,感謝,190
tsiunn,章,190
su-liām,思念,189
khò,犒,189
thinn-tíng,天頂,188
uàn-thàn,怨嘆,188
tsiâu,齊,188
tshù-lāi,厝內,186
tuán,短,186
thâu-tsîng,頭前,186
ge̍h-niû,月娘,185
khóo,口,184
tsn̂g,全,183
kóo-tsá,古早,182
siú,手,182
kū,巨,181
kū,距,181
sin-thé,身體,181
ān,限,180
thu̍t,脫,179
í-āu,以後,178
tshù-pinn,厝邊,178
thâu-ke,頭家,178
tâi-pak,台北,176
tsha-put-to,差不多,174
kin-nî,今年,173
pi-ai,悲哀,173
tshut-guā,出外,172
to-siā,多謝,172
sîng-kong,成功,172
guân-lâi,原來,169
tíng-bīn,頂面,169
siânn,成,168
pông,房,167
tsinn,爭,167
bîn-tso̍k,民族,166
háu,哮,165
ki-huē,機會,164
pak-tóo,腹肚,164
jīn-tsin,認真,164
tuā-hàn,大漢,162
peh,百,162
tsū-jiân,自然,162
thóo-tē,土地,161
tsua̍h,差,161
sim-thâu,心頭,161
tāi,逮,161
phō,部,161
lāi-tué,內底,160
bîng,暝,160
bîng,萌,160
bîng,螟,160
khuà,靠,160
hiang,香,159
tsiàu-kòo,照顧,157
ing-kai,應該,156
bîn-tshn̂g,眠床,156
an-uì,安慰,154
sio-tsiú,燒酒,154
hi-bōng,希望,153
pîng-an,平安,153
muí-ji̍t,每日,153
tiong-kok,中國,152
kuán,卷,152
li̍k-sú,歷史,152
tsù-ì,注意,151
thiú,丑,150
tshǹg,串,150
kan,乾,150
king,供,150
tshng,倉,150
ián,偃,150
tshui,催,150
liâu,僚,150
siông,償,150
hiong,兇,150
tau,兜,150
kuan,冠,150
tòng,凍,150
hâm,函,150
tshò,剉,150
gōo,午,150
ngóo,午,150
kuàn,卷,150
kńg,卷,150
ià,厭,150
gîm,吟,150
ki,吱,150
kha̍k,咯,150
tn̂g,唐,150
liâu,嘹,150
tsùn,圳,150
tsí,址,150
bâi,埋,150
kham,堪,150
thióng,塚,150
ùn,塭,150
tun,墩,150
ìng,壅,150
khòng,壙,150
tua̍t,奪,150
lôo,奴,150
tshe,妻,150
kan,姦,150
kàn,姦,150
piáu,婊,150
kiau,嬌,150
siau,宵,150
ban,屘,150
lí,履,150
tsâu,巢,150
huan,幡,150
pì,庇,150
pè,弊,150
tuānn,彈,150
khióng,恐,150
tuānn,惰,150
tshueh,慼,150
liú,扭,150
phôo,扶,150
tué,抵,150
kuái,拐,150
hia̍p,拹,150
thio,挑,150
lua̍h,捋,150
kuan,捐,150
am,掩,150
biô,描,150
ùn,搵,150
the,撐,150
thiat,撤,150
peh,擘,150
thuann,攤,150
thîn,斟,150
tsn̄g,旋,150
ōng,旺,150
hng,昏,150
i̍k,易,150
uànn,晏,150
tsinn,晶,150
kinn,更,150
bua̍h,末,150
hīng,杏,150
kí,杞,150
pìnn,柄,150
iū,柚,150
tsa-bóo-lâng,查某人,150
png,楓,150
nuâ,欄,150
phàu,泡,150
sia̍p,洩,150
tsìm,浸,150
iû,游,150
ik,溢,150
tái,滓,150
tù,滯,150
tshat,漆,150
suān,漩,150
lông,濃,150
tshá,炒,150
tsuann,煎,150
ut,熨,150
iàn,燕,150
sò,燥,150
sing,牲,150
hôo,狐,150
mé,猛,150
suān,璇,150
pân,瓶,150
uì,畏,150
lio̍h,略,150
tǹg,當,150
tī,痔,150
tshng,瘡,150
khê,瘸,150
jiâu,皺,150
kuàn,眷,150
ué,矮,150
pi,碑,150
tsng,磚,150
bō,磨,150
hông,磺,150
hō,禍,150
siân,禪,150
khîm,禽,150
hi,稀,150
khîng,窮,150
kîng,窮,150
kìng,竟,150
pín,箅,150
siau,簫,150
tsînn,簷,150
puà,簸,150
tiû,籌,150
lam,籠,150
tshuè,粞,150
tsau,糟,150
siāu,紹,150
jiông,絨,150
pâng,縫,150
huân,繁,150
sǹg,繏,150
kng,缸,150
puah,缽,150
tshuì,翠,150
pē,耙,150
liâu,聊,150
bûn,聞,150
siok,肅,150
the,胎,150
tsi,脂,150
tshiâng,腸,150
kau,膠,150
tsâi,臍,150
tsōng,臟,150
khū,臼,150
iúnn,舀,150
uán,苑,150
tù,著,150
tsòng,葬,150
tì,蒂,150
luí,蕊,150
tshu,蛆,150
hiā,蟻,150
tsng,裝,150
ku,裾,150
hok,覆,150
tshiok,觸,150
liōng,諒,150
pà,豹,150
tué,貯,150
hō,賀,150
tóo,賭,150
kun,跟,150
tsong,蹤,150
sian,身,150
lián,輦,150
gîng,迎,150
at,遏,150
tsun,遵,150
huân,還,150
pang,邦,150
siâ,邪,150
lîn,鄰,150
tsuì,醉,150
tshuànn,閂,150
lūn,閏,150
iam,閹,150
ài,隘,150
tsīng,靖,150
uann,鞍,150
tshiûnn,颺,150
tsia̍h-la̍t,食力,150
uì,飫,150
jī,餌,150
gō,餓,150
jiâu,饒,150
sâi,饞,150
kè,髻,150
hôo,鬍,150
lí,鯉,150
sua,鯊,150
tsit,鯽,150
piō,鰾,150
giâ,鵝,150
ing,鶯,150
ing,鷹,150
khak,麴,150
mâ,麻,150
thi,黐,150
huânn,鼾,150
tshut,齣,150
ham,𦜆,150
gàn,𫝏,150
khó-sioh,可惜,148
ti̍k-pia̍t,特別,147
tsū-iû,自由,146
kà-sī,教示,144
tsia̍h-pn̄g,食飯,144
tsá-khí,早起,143
tsái-khí,早起,143
hui-siông,非常,143
hīng-hok,幸福,141
tsóng-sī,總是,140
hut-jiân,忽然,139
miâ-siann,名聲,138
tsâng,叢,135
tuā-lâng,大人,135
siann-im,聲音,134
kap,合,133
iân,捐,133
iân,筵,133
kè-sio̍k,繼續,133
lo̍h-hōo,落雨,133
a-pah,阿爸,133
pâng-king,房間,132
kî-kuài,奇怪,131
tsio̍h-thâu,石頭,131
hiunn,鄉,131
bīn-tsîng,面前,131
phâng,捧,130
tshing-khì,清氣,130
lîng,令,129
mái,買,128
thàu-tsá,透早,128
guā-bīn,外面,127
hōo-siong,互相,126
kiat-kó,結果,126
kiann-liáu,驚了,126
ka-tîng,家庭,125
tong-jiân,當然,125
thâu-lōo,頭路,125
hit-sî,彼時,124
ua̍h-tāng,活動,124
tsìn-tsîng,進前,123
kiat,橘,122
tsi̍t-tiám-á,一點仔,121
huan-hù,吩咐,121
guā-kháu,外口,121
huat-sing,發生,121
hok-khì,福氣,121
uann,安,120
jím-nāi,忍耐,120
àm-sî,暗時,120
tshui,推,117
moo,摸,114
sái,史,112
sng,孫,111
tsoo,鄒,111
pak,駁,111
tsi̍t-sì-lâng,一世人,110
tsú-ì,主意,110
hûn,墳,110
tsiann-ge̍h,正月,110
tām-po̍h-á,淡薄仔,110
khū,具,109
iông,羊,109
káu,口,106
sìnn-miā,性命,105
kui,機,103
iû,猶,103
tsinn,精,103
su,舒,103
sū,巳,102
kam,監,102
tuē,第,102
sū,署,102
tuē,苧,102
kuah,葛,102
sū,豎,102
pâng,龐,102
má-tsóo,媽祖,101
kuí-lo̍h,幾落,101
āu-ji̍t,後日,101
ko,戈,101
hō,浩,101
thôo,涂,101
khan-tshiú,牽手,101
khe,科,101
khe,稽,101
thǹg,脫,101
lâm,藍,101
siat-kè,設計,101
tsi̍t-pah,一百,100
tsi̍t-tiám,一點,100
sam-put-gōo-sî,三不五時,100
sann-tsa̍p,三十,100
siōng-hó,上好,100
ē-poo,下晡,100
m̄-ta̍t,不值,100
m̄-hó,不好,100
m̄-kánn,不敢,100
m̄-kam,不甘,100
pīng-bô,並無,100
tiong-iong,中央,100
tiong-ng,中央,100
tiong-tàu,中晝,100
kuai,乖,100
ling,乳,100
sū-si̍t,事實,100
jī-tsa̍p,二十,100
kau-tài,交帶,100
hāi,亥,100
gióng,仰,100
tsoh-sit,作穡,100
puē,佩,100
piān-sóo,便所,100
tshik,促,100
pó-tiōng,保重,100
pó-hiám,保險,100
sìn-sim,信心,100
tò-tshiú,倒手,100
tsioh-mn̄g,借問,100
tshiànn,倩,100
lûn,倫,100
ta̍t-tsînn,值錢,100
ká-sú,假使,100
uí,偉,100
phinn,偏,100
kiānn,健,100
kia̍t,傑,100
sông,傖,100
khing,傾,100
kīn,僅,100
kè-ta̍t,價值,100
phiah,僻,100
tiāu,兆,100
tuī,兌,100
bián-tsînn,免錢,100
kong-si,公司,100
kong-hn̂g,公園,100
kā-lâng,共人,100
kā-i,共伊,100
mōo,冒,100
lîng,凌,100
kò,划,100
lī-hāi,利害,100
kàu-tann,到今,100
kàu-uī,到位,100
khik,剋,100
thuánn,剷,100
ke-kiám,加減,100
tshiūnn,匠,100
bih,匿,100
siap,卌,100
toh,卓,100
pok,卜,100
guî-hiám,危險,100
khioh,卻,100
tsham-siông,參詳,100
tsha,叉,100
tshú-siau,取消,100
kóo-tsui,古錐,100
kiò-tsuè,叫做,100
ting,叮,100
khó-liân,可憐,100
iū,右,100
ànn,向,100
puī,吠,100
gôo,吳,100
suh,吸,100
gôo,吾,100
honn,呼,100
ka-pi,咖啡,100
nî,哖,100
khàu-pē,哭父,100
pōo,哺,100
tshiùnn-kua,唱歌,100
khe̍nnh,喀,100
tshuán-khuì,喘氣,100
jū,喻,100
tshuì-ta,嘴乾,100
tshuì-khí,嘴齒,100
hi,嘻,100
tang,噹,100
sì-kuè,四界,100
sù-phuè,四配,100
kok-bîn-tóng,國民黨,100
thóo-tuē,土地,100
tsāi-tē,在地,100
khu,坵,100
sê,垂,100
káu,垢,100
ki-tok-kàu,基督教,100
pò-tsuá,報紙,100
sat,塞,100
tîn,塵,100
tiām,墊,100
huāi,壞,100
hē,夏,100
tsuē-tsuē,多多,100
tuā-hiann,大兄,100
tāi-khài,大概,100
thinn-khì,天氣,100
iang,央,100
sit-lé,失禮,100
phun,奔,100
tshia,奢,100
hùn,奮,100
hó-sè,好勢,100
hó-gia̍h,好額,100
hó-tsia̍h,好食,100
hui,妃,100
tsng,妝,100
thò-tòng,妥當,100
koo-put-tsiong,姑不將,100
hiâu,嬈,100
kiánn-sài,子婿,100
īn,孕,100
koo-tuann,孤單,100
kheh-lâng,客人,100
kheh-khì,客氣,100
kheh-kuan,客觀,100
kuánn,寡,100
siá-phue,寫批,100
tsuan-kang,專工,100
tsun-tiōng,尊重,100
siâm,尋,100
tuì-bīn,對面,100
siàu-liân-lâng,少年人,100
sap,屑,100
sut,屑,100
tôo,屠,100
tsông,崇,100
kang-tiûnn,工場,100
khang-khè,工課,100
khiáu,巧,100
tshī-tiûnn,市場,100
pe̍h,帛,100
kinn,庚,100
am,庵,100
liâm,廉,100
lông,廊,100
liāu,廖,100
kóng-kò,廣告,100
tîng,廷,100
jia̍p,廿,100
hiân,弦,100
mí,彌,100
íng-hióng,影響,100
hit-hō,彼號,100
āu-piah,後壁,100
bui,微,100
sim-sik,心適,100
kī,忌,100
thiám,忝,100
khuài-lo̍k,快樂,100
sìng-tē,性地,100
kiong,恭,100
kiong-hí,恭喜,100
huān,患,100
pi-siong,悲傷,100
tsîng-hîng,情形,100
ì-kiàn,意見,100
kám-tōng,感動,100
kám-un,感恩,100
sīn,慎,100
bōo,慕,100
khiat,戛,100
tíng,戥,100
tì,戴,100
phah-sńg,打損,100
kng,扛,100
khiú,扭,100
tsāu,找,100
sîng-jīn,承認,100
pé,把,100
jiàu,抓,100
tsi̍h,折,100
tú,抵,100
ni,拈,100
puānn,拌,100
khu,拘,100
pài-it,拜一,100
pài-sann,拜三,100
pài-jī,拜二,100
pài-gōo,拜五,100
pài-la̍k,拜六,100
pài-sì,拜四,100
tshuân,拴,100
khioh,拾,100
thiau,挑,100
tín-tāng,振動,100
sa,捎,100
lia̍p,捏,100
phóng,捧,100
siá,捨,100
tsia̍t,捷,100
iám,掩,100
hui,揮,100
tshiau,搜,100
tiah,摘,100
môo,摩,100
nuá,撋,100
kiāu,撟,100
liô,撩,100
ti̍k,擇,100
tàn,擲,100
phan,攀,100
tsi-tshî,支持,100
pàng-jiō,放尿,100
pàng-sái,放屎,100
hòng-sim,放心,100
hòng-sàng,放送,100
tsìng-hú,政府,100
tsìng-tī,政治,100
sū,敘,100
kàu-io̍k,教育,100
kám-sī,敢是,100
sàn-tshiah,散赤,100
tun,敦,100
tshiâ,斜,100
póo,斧,100
sim-pū,新婦,100
sin-bûn,新聞,100
suan,旋,100
tàn,旦,100
tsá-tǹg,早頓,100
hān,旱,100
bîn-á-tsài,明仔再,100
bîng-bîng,明明,100
sî-kàu,時到,100
phóo-thong,普通,100
àm-tǹg,暗頓,100
thiòng,暢,100
la̍h,曆,100
ge̍h-ji̍t,月日,100
lóng,朗,100
tsu,朱,100
pî,枇,100
tsím,枕,100
khè,架,100
sa,柵,100
sng,栓,100
la̍t,栗,100
hu̍t,核,100
thâng,桐,100
song,桑,100
kìnn,桱,100
kak,桷,100
tiâu-kiānn,條件,100
í-á,椅仔,100
iâ,椰,100
gia̍p-bū,業務,100
tshîng,榕,100
pńg,榜,100
kǹg,槓,100
tsiúnn,槳,100
lâu-tíng,樓頂,100
tshiū-á,樹仔,100
pin-nn̂g,檳榔,100
lóo,櫓,100
ing,櫻,100
tsìng-sik,正式,100
tsiànn-tshiú,正手,100
tsiànn-káng,正港,100
kui-khì,歸氣,100
tiān,殿,100
huí,毀,100
hô,毫,100
sī,氏,100
bîn-tsú,民主,100
khuì-la̍t,氣力,100
khì-iû,氣油,100
íng-uán,永遠,100
kuat-tīng,決定,100
bo̍k,沐,100
pì,泌,100
huat-lu̍t,法律,100
tsù-bûn,注文,100
i̍k,液,100
âm,涵,100
tô,淘,100
luī,淚,100
hūn,混,100
tshing-tshó,清楚,100
kún-tsuí,滾水,100
phiò,漂,100
au,漚,100
tiòng,漲,100
tiùnn,漲,100
phuah,潑,100
tsuānn,濺,100
hé-tshia,火車,100
bô-tik-khak,無的確,100
bô-iàu-kín,無要緊,100
ìnn,燕,100
thǹg,燙,100
pê,爬,100
tia,爹,100
sóng-khuài,爽快,100
gû-ling,牛乳,100
khan-sîng,牽成,100
káu-hiā,狗蟻,100
to̍k-li̍p,獨立,100
thuah,獺,100
po-lê,玻璃,100
hiān-siōng,現象,100
hiān-kim,現金,100
sing,甥,100
sin-tshíng,申請,100
pit,畢,100
ting,疔,100
kam,疳,100
thiànn-sioh,疼惜,100
tsìng-thâu,症頭,100
puì,痱,100
pì,痺,100
liû,瘤,100
lô,癆,100
tsiūnn,癢,100
ing,癰,100
kuì,癸,100
huat-tián,發展,100
pe̍h-tsha̍t,白賊,100
pah-jī,百二,100
pah-bān,百萬,100
a̍h,盒,100
tn̄g,盪,100
ba̍k-kiànn,目鏡,100
phàn,盼,100
bîn-bāng,眠夢,100
khueh,瞌,100
ti̍h,碟,100
phik,碧,100
khak-si̍t,確實,100
sū,祀,100
sû,祠,100
lo̍k,祿,100
píng,秉,100
bió,秒,100
kuáinn,稈,100
phuē,稗,100
tī,稚,100
pín,稟,100
hia̍t,穴,100
tshīng-sann,穿衫,100
khiàu,竅,100
khing,筐,100
po̍h,箔,100
tsim,箴,100
pìn,篦,100
lî,簾,100
nî,簾,100
lāng,籠,100
tia̍h,糴,100
thiò,糶,100
luí,累,100
luī,累,100
siāu-kài,紹介,100
puànn,絆,100
