hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
中央政府,tiong-iong-tsìng-hú,12,tiong-iong-chèng-hú,tiong1iong1tsing3hu2,tiong1iong1cheng3hu2,tiongiongtsinghu,tiongiongchenghu
中度風颱,tiong-tōo-hong-thai,12,tiong-tō͘-hong-thai,tiong1too7hong1thai1,tiong1too7hong1thai1,tiongtoohongthai,tiongtoohongthai
中性溶液,tiong-sìng-iông-i̍k,12,tiong-sèng-iông-e̍k,tiong1sing3iong5ik8,tiong1seng3iong5ek8,tiongsingiongik,tiongsengiongek
中日戰爭,tiong-ji̍t-tsiàn-tsing,12,tiong-ji̍t-chiàn-cheng,tiong1jit8tsian3tsing1,tiong1jit8chian3cheng1,tiongjittsiantsing,tiongjitchiancheng
中沙群島,tiong-sua-kûn-tó,12,tiong-soa-kûn-tó,tiong1sua1kun5to2,tiong1soa1kun5to2,tiongsuakunto,tiongsoakunto
中華文化,tiong-huâ-bûn-huà,12,tiong-hôa-bûn-hòa,tiong1hua5bun5hua3,tiong1hoa5bun5hoa3,tionghuabunhua,tionghoabunhoa
中音笛仔,tiong-im-ta̍t-á,12,tiong-im-ta̍t-á,tiong1im1tat8a2,tiong1im1tat8a2,tiongimtata,tiongimtata
乘法估算,sîng-huat-kóo-sǹg,12,sêng-hoat-kó͘-sǹg,sing5huat4koo2sng3,seng5hoat4koo2sng3,singhuatkoosng,senghoatkoosng
乘法算式,sîng-huat-sǹg-sik,12,sêng-hoat-sǹg-sek,sing5huat4sng3sik4,seng5hoat4sng3sek4,singhuatsngsik,senghoatsngsek
乘除互逆,sîng-tî-hōo-gi̍k,12,sêng-tî-hō͘-ge̍k,sing5ti5hoo7gik8,seng5ti5hoo7gek8,singtihoogik,sengtihoogek
乘除混合,sîng-tî-hūn-ha̍p,12,sêng-tî-hūn-ha̍p,sing5ti5hun7hap8,seng5ti5hun7hap8,singtihunhap,sengtihunhap
九九乘法,kiú-kiú-sîng-huat,12,kiú-kiú-sêng-hoat,kiu2kiu2sing5huat4,kiu2kiu2seng5hoat4,kiukiusinghuat,kiukiusenghoat
九大行星,káu-tuā-hîng-tshenn,12,káu-tōa-hêng-chheⁿ,kau2tua7hing5tshenn1,kau2toa7heng5chhenn1,kautuahingtshenn,kautoahengchhenn
九大行星,káu-tuā-kiânn-tshenn,12,káu-tōa-kiâⁿ-chheⁿ,kau2tua7kiann5tshenn1,kau2toa7kiann5chhenn1,kautuakianntshenn,kautoakiannchhenn
二分音符,jī-hun-im-hû,12,jī-hun-im-hû,ji7hun1im1hu5,ji7hun1im1hu5,jihunimhu,jihunimhu
二次函數,jī-tshù-hâm-sòo,12,jī-chhù-hâm-sò͘,ji7tshu3ham5soo3,ji7chhu3ham5soo3,jitshuhamsoo,jichhuhamsoo
二氧化氮,jī-ióng-huà-tām,12,jī-ióng-hòa-tām,ji7iong2hua3tam7,ji7iong2hoa3tam7,jiionghuatam,jiionghoatam
二氧化硫,jī-ióng-huà-liû,12,jī-ióng-hòa-liû,ji7iong2hua3liu5,ji7iong2hoa3liu5,jiionghualiu,jiionghoaliu
二部合唱,jī-pōo-ha̍p-tshiùnn,12,jī-pō͘-ha̍p-chhiùⁿ,ji7poo7hap8tshiunn3,ji7poo7hap8chhiunn3,jipoohaptshiunn,jipoohapchhiunn
二部合奏,jī-pōo-ha̍p-tsàu,12,jī-pō͘-ha̍p-chàu,ji7poo7hap8tsau3,ji7poo7hap8chau3,jipoohaptsau,jipoohapchau
二部輪唱,jī-pōo-lûn-tshiùnn,12,jī-pō͘-lûn-chhiùⁿ,ji7poo7lun5tshiunn3,ji7poo7lun5chhiunn3,jipooluntshiunn,jipoolunchhiunn
互相平行,hōo-siong-pîng-hîng,12,hō͘-siong-pêng-hêng,hoo7siong1ping5hing5,hoo7siong1peng5heng5,hoosiongpinghing,hoosiongpengheng
五大地形,gōo-tuā-tē-hîng,12,gō͘-tōa-tē-hêng,goo7tua7te7hing5,goo7toa7te7heng5,gootuatehing,gootoateheng
五聲音階,gōo-siann-im-kai,12,gō͘-siaⁿ-im-kai,goo7siann1im1kai1,goo7siann1im1kai1,goosiannimkai,goosiannimkai
亞洲大陸,a-tsiu-tāi-lio̍k,12,a-chiu-tāi-lio̍k,a1tsiu1tai7liok8,a1chiu1tai7liok8,atsiutailiok,achiutailiok
交通工具,kau-thong-kang-khū,12,kau-thong-kang-khū,kau1thong1kang1khu7,kau1thong1kang1khu7,kauthongkangkhu,kauthongkangkhu
交通工具,kau-thong-kang-kū,12,kau-thong-kang-kū,kau1thong1kang1ku7,kau1thong1kang1ku7,kauthongkangku,kauthongkangku
交通運輸,kau-thong-ūn-su,12,kau-thong-ūn-su,kau1thong1un7su1,kau1thong1un7su1,kauthongunsu,kauthongunsu
交響樂團,kau-hiáng-ga̍k-thuân,12,kau-hiáng-ga̍k-thoân,kau1hiang2gak8thuan5,kau1hiang2gak8thoan5,kauhianggakthuan,kauhianggakthoan
交響樂團,kau-hióng-ga̍k-thuân,12,kau-hióng-ga̍k-thoân,kau1hiong2gak8thuan5,kau1hiong2gak8thoan5,kauhionggakthuan,kauhionggakthoan
人力運輸,jîn-li̍k-ūn-su,12,jîn-le̍k-ūn-su,jin5lik8un7su1,jin5lek8un7su1,jinlikunsu,jinlekunsu
人口密度,jîn-kháu-bi̍t-tōo,12,jîn-kháu-bi̍t-tō͘,jin5khau2bit8too7,jin5khau2bit8too7,jinkhaubittoo,jinkhaubittoo
人口政策,jîn-kháu-tsìng-tshik,12,jîn-kháu-chèng-chhek,jin5khau2tsing3tshik4,jin5khau2cheng3chhek4,jinkhautsingtshik,jinkhauchengchhek
人口普查,jîn-kháu-phóo-tsa,12,jîn-kháu-phó͘-cha,jin5khau2phoo2tsa1,jin5khau2phoo2cha1,jinkhauphootsa,jinkhauphoocha
人口老化,jîn-kháu-nóo-huà,12,jîn-kháu-nó͘-hòa,jin5khau2noo2hua3,jin5khau2noo2hoa3,jinkhaunoohua,jinkhaunoohoa
人口調查,jîn-kháu-tiâu-tsa,12,jîn-kháu-tiâu-cha,jin5khau2tiau5tsa1,jin5khau2tiau5cha1,jinkhautiautsa,jinkhautiaucha
人工湠種,jîn-kang-thuànn-tsíng,12,jîn-kang-thòaⁿ-chéng,jin5kang1thuann3tsing2,jin5kang1thoann3cheng2,jinkangthuanntsing,jinkangthoanncheng
人情世事,jîn-tsîng-sè-sū,12,jîn-chêng-sè-sū,jin5tsing5se3su7,jin5cheng5se3su7,jintsingsesu,jinchengsesu
人物角色,jîn-bu̍t-kak-sik,12,jîn-bu̍t-kak-sek,jin5but8kak4sik4,jin5but8kak4sek4,jinbutkaksik,jinbutkaksek
人聲合唱,lâng-siann-ha̍p-tshiùnn,12,lâng-siaⁿ-ha̍p-chhiùⁿ,lang5siann1hap8tshiunn3,lang5siann1hap8chhiunn3,langsiannhaptshiunn,langsiannhapchhiunn
人造纖維,jîn-tsō-tshiam-uî,12,jîn-chō-chhiam-ûi,jin5tso7tshiam1ui5,jin5cho7chhiam1ui5,jintsotshiamui,jinchochhiamui
人造衛星,jîn-tsō-uē-tshenn,12,jîn-chō-ōe-chheⁿ,jin5tso7ue7tshenn1,jin5cho7oe7chhenn1,jintsouetshenn,jinchooechhenn
人造衛星,jîn-tsō-uī-tshenn,12,jîn-chō-ūi-chheⁿ,jin5tso7ui7tshenn1,jin5cho7ui7chhenn1,jintsouitshenn,jinchouichhenn
人際關係,jîn-tsè-kuan-hē,12,jîn-chè-koan-hē,jin5tse3kuan1he7,jin5che3koan1he7,jintsekuanhe,jinchekoanhe
人面蜘蛛,jîn-bīn-ti-tu,12,jîn-bīn-ti-tu,jin5bin7ti1tu1,jin5bin7ti1tu1,jinbintitu,jinbintitu
伊斯蘭教,i-su-lân-kàu,12,i-su-lân-kàu,i1su1lan5kau3,i1su1lan5kau3,isulankau,isulankau
休閒活動,hiu-hân-ua̍h-tāng,12,hiu-hân-oa̍h-tāng,hiu1han5uah8tang7,hiu1han5oah8tang7,hiuhanuahtang,hiuhanoahtang
休閒活動,hiu-hân-ua̍h-tōng,12,hiu-hân-oa̍h-tōng,hiu1han5uah8tong7,hiu1han5oah8tong7,hiuhanuahtong,hiuhanoahtong
休閒運動,hiu-hân-ūn-tōng,12,hiu-hân-ūn-tōng,hiu1han5un7tong7,hiu1han5un7tong7,hiuhanuntong,hiuhanuntong
位值換算,uī-ta̍t-uānn-sǹg,12,ūi-ta̍t-ōaⁿ-sǹg,ui7tat8uann7sng3,ui7tat8oann7sng3,uitatuannsng,uitatoannsng
低手發球,kē-tshiú-huat-kiû,12,kē-chhiú-hoat-kiû,ke7tshiu2huat4kiu5,ke7chhiu2hoat4kiu5,ketshiuhuatkiu,kechhiuhoatkiu
低碳食物,kē-thuànn-si̍t-bu̍t,12,kē-thòaⁿ-si̍t-bu̍t,ke7thuann3sit8but8,ke7thoann3sit8but8,kethuannsitbut,kethoannsitbut
低碳飲食,kē-thuànn-ím-si̍t,12,kē-thòaⁿ-ím-si̍t,ke7thuann3im2sit8,ke7thoann3im2sit8,kethuannimsit,kethoannimsit
低音喇叭,kē-im-lá-pah,12,kē-im-lá-pah,ke7im1la2pah4,ke7im1la2pah4,keimlapah,keimlapah
低音提琴,kē-im-thê-khîm,12,kē-im-thê-khîm,ke7im1the5khim5,ke7im1the5khim5,keimthekhim,keimthekhim
低音笛仔,kē-im-ta̍t-á,12,kē-im-ta̍t-á,ke7im1tat8a2,ke7im1tat8a2,keimtata,keimtata
作業系統,tsok-gia̍p-hē-thóng,12,chok-gia̍p-hē-thóng,tsok4giap8he7thong2,chok4giap8he7thong2,tsokgiaphethong,chokgiaphethong
依法行政,i-huat-hîng-tsìng,12,i-hoat-hêng-chèng,i1huat4hing5tsing3,i1hoat4heng5cheng3,ihuathingtsing,ihoathengcheng
侵蝕作用,tshim-si̍t-tsok-iōng,12,chhim-si̍t-chok-iōng,tshim1sit8tsok4iong7,chhim1sit8chok4iong7,tshimsittsokiong,chhimsitchokiong
侵蝕風化,tshim-si̍t-hong-huà,12,chhim-si̍t-hong-hòa,tshim1sit8hong1hua3,chhim1sit8hong1hoa3,tshimsithonghua,chhimsithonghoa
保甲制度,pó-kah-tsè-tōo,12,pó-kah-chè-tō͘,po2kah4tse3too7,po2kah4che3too7,pokahtsetoo,pokahchetoo
保育計畫,pó-io̍k-kè-uē,12,pó-io̍k-kè-ōe,po2iok8ke3ue7,po2iok8ke3oe7,poiokkeue,poiokkeoe
個人隱私,kò-jîn-ún-su,12,kò-jîn-ún-su,ko3jin5un2su1,ko3jin5un2su1,kojinunsu,kojinunsu
個位數字,kò-uī-sòo-jī,12,kò-ūi-sò͘-jī,ko3ui7soo3ji7,ko3ui7soo3ji7,kouisooji,kouisooji
倫理道德,lûn-lí-tō-tik,12,lûn-lí-tō-tek,lun5li2to7tik4,lun5li2to7tek4,lunlitotik,lunlitotek
停留記號,thîng-liû-kì-hō,12,thêng-liû-kì-hō,thing5liu5ki3ho7,theng5liu5ki3ho7,thingliukiho,thengliukiho
偵探小說,tsing-thàm-siáu-suat,12,cheng-thàm-siáu-soat,tsing1tham3siau2suat4,cheng1tham3siau2soat4,tsingthamsiausuat,chengthamsiausoat
偵探小說,tsing-thàm-sió-suat,12,cheng-thàm-sió-soat,tsing1tham3sio2suat4,cheng1tham3sio2soat4,tsingthamsiosuat,chengthamsiosoat
傳導現象,thuân-tō-hiān-siōng,12,thoân-tō-hiān-siōng,thuan5to7hian7siong7,thoan5to7hian7siong7,thuantohiansiong,thoantohiansiong
傳熱速度,thuân-jia̍t-sok-tōo,12,thoân-jia̍t-sok-tō͘,thuan5jiat8sok4too7,thoan5jiat8sok4too7,thuanjiatsoktoo,thoanjiatsoktoo
傳統技藝,thuân-thóng-ki-gē,12,thoân-thóng-ki-gē,thuan5thong2ki1ge7,thoan5thong2ki1ge7,thuanthongkige,thoanthongkige
傳統文化,thuân-thóng-bûn-huà,12,thoân-thóng-bûn-hòa,thuan5thong2bun5hua3,thoan5thong2bun5hoa3,thuanthongbunhua,thoanthongbunhoa
傳統歌謠,thuân-thóng-kua-iâu,12,thoân-thóng-koa-iâu,thuan5thong2kua1iau5,thoan5thong2koa1iau5,thuanthongkuaiau,thoanthongkoaiau
傳統產業,thuân-thóng-sán-gia̍p,12,thoân-thóng-sán-gia̍p,thuan5thong2san2giap8,thoan5thong2san2giap8,thuanthongsangiap,thoanthongsangiap
傳統社會,thuân-thóng-siā-huē,12,thoân-thóng-siā-hōe,thuan5thong2sia7hue7,thoan5thong2sia7hoe7,thuanthongsiahue,thoanthongsiahoe
傳統祭典,thuân-thóng-tsè-tián,12,thoân-thóng-chè-tián,thuan5thong2tse3tian2,thoan5thong2che3tian2,thuanthongtsetian,thoanthongchetian
傳統節慶,thuân-thóng-tsiat-khìng,12,thoân-thóng-chiat-khèng,thuan5thong2tsiat4khing3,thoan5thong2chiat4kheng3,thuanthongtsiatkhing,thoanthongchiatkheng
傳統聚落,thuân-thóng-tsū-lo̍h,12,thoân-thóng-chū-lo̍h,thuan5thong2tsu7loh8,thoan5thong2chu7loh8,thuanthongtsuloh,thoanthongchuloh
傳統聚落,thuân-thóng-tsū-lo̍k,12,thoân-thóng-chū-lo̍k,thuan5thong2tsu7lok8,thoan5thong2chu7lok8,thuanthongtsulok,thoanthongchulok
傳統詩歌,thuân-thóng-si-kua,12,thoân-thóng-si-koa,thuan5thong2si1kua1,thoan5thong2si1koa1,thuanthongsikua,thoanthongsikoa
傳輸速率,thuân-su-sok-lu̍t,12,thoân-su-sok-lu̍t,thuan5su1sok4lut8,thoan5su1sok4lut8,thuansusoklut,thoansusoklut
儒家思想,jû-ka-su-sióng,12,jû-ka-su-sióng,ju5ka1su1siong2,ju5ka1su1siong2,jukasusiong,jukasusiong
光合作用,kong-ha̍p-tsok-iōng,12,kong-ha̍p-chok-iōng,kong1hap8tsok4iong7,kong1hap8chok4iong7,konghaptsokiong,konghapchokiong
光線色散,kng-suànn-sik-suànn,12,kng-sòaⁿ-sek-sòaⁿ,kng1suann3sik4suann3,kng1soann3sek4soann3,kngsuannsiksuann,kngsoannseksoann
免疫系統,bián-i̍k-hē-thóng,12,bián-e̍k-hē-thóng,bian2ik8he7thong2,bian2ek8he7thong2,bianikhethong,bianekhethong
兒童劇場,jî-tiông-kio̍k-tiûnn,12,jî-tiông-kio̍k-tiûⁿ,ji5tiong5kiok8tiunn5,ji5tiong5kiok8tiunn5,jitiongkioktiunn,jitiongkioktiunn
兒童劇場,jî-tiông-ki̍k-tiûnn,12,jî-tiông-ke̍k-tiûⁿ,ji5tiong5kik8tiunn5,ji5tiong5kek8tiunn5,jitiongkiktiunn,jitiongkektiunn
兒童文學,jî-tông-bûn-ha̍k,12,jî-tông-bûn-ha̍k,ji5tong5bun5hak8,ji5tong5bun5hak8,jitongbunhak,jitongbunhak
內容大意,luē-iông-tāi-ì,12,lōe-iông-tāi-ì,lue7iong5tai7i3,loe7iong5tai7i3,lueiongtaii,loeiongtaii
內容大意,lāi-iông-tāi-ì,12,lāi-iông-tāi-ì,lai7iong5tai7i3,lai7iong5tai7i3,laiiongtaii,laiiongtaii
內容綱要,luē-iông-kong-iàu,12,lōe-iông-kong-iàu,lue7iong5kong1iau3,loe7iong5kong1iau3,lueiongkongiau,loeiongkongiau
內溫動物,lāi-un-tōng-bu̍t,12,lāi-un-tōng-bu̍t,lai7un1tong7but8,lai7un1tong7but8,laiuntongbut,laiuntongbut
全休止符,tsuân-hiu-tsí-hû,12,choân-hiu-chí-hû,tsuan5hiu1tsi2hu5,choan5hiu1chi2hu5,tsuanhiutsihu,choanhiuchihu
全等圓形,tsuân-tíng-înn-hîng,12,choân-téng-îⁿ-hêng,tsuan5ting2inn5hing5,choan5teng2inn5heng5,tsuantinginnhing,choantenginnheng
全等圖形,tsuân-tíng-tôo-hîng,12,choân-téng-tô͘-hêng,tsuan5ting2too5hing5,choan5teng2too5heng5,tsuantingtoohing,choantengtooheng
全等梯形,tsuân-tíng-thui-hîng,12,choân-téng-thui-hêng,tsuan5ting2thui1hing5,choan5teng2thui1heng5,tsuantingthuihing,choantengthuiheng
兩位小數,nn̄g-uī-sió-sòo,12,nn̄g-ūi-sió-sò͘,nng7ui7sio2soo3,nng7ui7sio2soo3,nnguisiosoo,nnguisiosoo
八分音符,peh-hun-im-hû,12,peh-hun-im-hû,peh4hun1im1hu5,peh4hun1im1hu5,pehhunimhu,pehhunimhu
八部合音,peh-pōo-ha̍p-im,12,peh-pō͘-ha̍p-im,peh4poo7hap8im1,peh4poo7hap8im1,pehpoohapim,pehpoohapim
公共事務,kong-kiōng-sū-bū,12,kong-kiōng-sū-bū,kong1kiong7su7bu7,kong1kiong7su7bu7,kongkiongsubu,kongkiongsubu
公共場所,kong-kiōng-tiûnn-sóo,12,kong-kiōng-tiûⁿ-só͘,kong1kiong7tiunn5soo2,kong1kiong7tiunn5soo2,kongkiongtiunnsoo,kongkiongtiunnsoo
公共建設,kong-kiōng-kiàn-siat,12,kong-kiōng-kiàn-siat,kong1kiong7kian3siat4,kong1kiong7kian3siat4,kongkiongkiansiat,kongkiongkiansiat
公共藝術,kong-kiōng-gē-su̍t,12,kong-kiōng-gē-su̍t,kong1kiong7ge7sut8,kong1kiong7ge7sut8,kongkionggesut,kongkionggesut
公共衛生,kong-kiōng-uē-sing,12,kong-kiōng-ōe-seng,kong1kiong7ue7sing1,kong1kiong7oe7seng1,kongkionguesing,kongkiongoeseng
公共衛生,kong-kiōng-uī-sing,12,kong-kiōng-ūi-seng,kong1kiong7ui7sing1,kong1kiong7ui7seng1,kongkionguising,kongkionguiseng
公共設施,kong-kiōng-siat-si,12,kong-kiōng-siat-si,kong1kiong7siat4si1,kong1kiong7siat4si1,kongkiongsiatsi,kongkiongsiatsi
公共資源,kong-kiōng-tsu-guân,12,kong-kiōng-chu-goân,kong1kiong7tsu1guan5,kong1kiong7chu1goan5,kongkiongtsuguan,kongkiongchugoan
公制單位,kong-tsè-tan-uī,12,kong-chè-tan-ūi,kong1tse3tan1ui7,kong1che3tan1ui7,kongtsetanui,kongchetanui
公平貿易,kong-pênn-bōo-i̍k,12,kong-pêⁿ-bō͘-e̍k,kong1penn5boo7ik8,kong1penn5boo7ek8,kongpennbooik,kongpennbooek
公民行動,kong-bîn-hîng-tōng,12,kong-bîn-hêng-tōng,kong1bin5hing5tong7,kong1bin5heng5tong7,kongbinhingtong,kongbinhengtong
共同創作,kiōng-tông-tshòng-tsok,12,kiōng-tông-chhòng-chok,kiong7tong5tshong3tsok4,kiong7tong5chhong3chok4,kiongtongtshongtsok,kiongtongchhongchok
具象主義,kū-siōng-tsú-gī,12,kū-siōng-chú-gī,ku7siong7tsu2gi7,ku7siong7chu2gi7,kusiongtsugi,kusiongchugi
具體描寫,kū-thé-biâu-siá,12,kū-thé-biâu-siá,ku7the2biau5sia2,ku7the2biau5sia2,kuthebiausia,kuthebiausia
具體描寫,kū-thé-biô-siá,12,kū-thé-biô-siá,ku7the2bio5sia2,ku7the2bio5sia2,kuthebiosia,kuthebiosia
再生資源,tsài-sing-tsu-guân,12,chài-seng-chu-goân,tsai3sing1tsu1guan5,chai3seng1chu1goan5,tsaisingtsuguan,chaisengchugoan
凹版印刷,nah-pán-ìn-suat,12,nah-pán-ìn-soat,nah4pan2in3suat4,nah4pan2in3soat4,nahpaninsuat,nahpaninsoat
分工合作,hun-kang-ha̍p-tsok,12,hun-kang-ha̍p-chok,hun1kang1hap8tsok4,hun1kang1hap8chok4,hunkanghaptsok,hunkanghapchok
分數四則,hun-sòo-sì-tsik,12,hun-sò͘-sì-chek,hun1soo3si3tsik4,hun1soo3si3chek4,hunsoositsik,hunsoosichek
分數除法,hun-sòo-tî-huat,12,hun-sò͘-tî-hoat,hun1soo3ti5huat4,hun1soo3ti5hoat4,hunsootihuat,hunsootihoat
切換視窗,tshiat-uānn-sī-thang,12,chhiat-ōaⁿ-sī-thang,tshiat4uann7si7thang1,chhiat4oann7si7thang1,tshiatuannsithang,chhiatoannsithang
刻板印象,khik-pán-ìn-siōng,12,khek-pán-ìn-siōng,khik4pan2in3siong7,khek4pan2in3siong7,khikpaninsiong,khekpaninsiong
前後文意,tsîng-āu-bûn-ì,12,chêng-āu-bûn-ì,tsing5au7bun5i3,cheng5au7bun5i3,tsingaubuni,chengaubuni
前後順序,tsiân-āu-sūn-sī,12,chiân-āu-sūn-sī,tsian5au7sun7si7,chian5au7sun7si7,tsianausunsi,chianausunsi
前後順序,tsiân-āu-sūn-sū,12,chiân-āu-sūn-sū,tsian5au7sun7su7,chian5au7sun7su7,tsianausunsu,chianausunsu
力度記號,li̍k-tōo-kì-hō,12,le̍k-tō͘-kì-hō,lik8too7ki3ho7,lek8too7ki3ho7,liktookiho,lektookiho
加法估算,ka-huat-kóo-sǹg,12,ka-hoat-kó͘-sǹg,ka1huat4koo2sng3,ka1hoat4koo2sng3,kahuatkoosng,kahoatkoosng
加法算式,ka-huat-sǹg-sik,12,ka-hoat-sǹg-sek,ka1huat4sng3sik4,ka1hoat4sng3sek4,kahuatsngsik,kahoatsngsek
加法計算,ka-huat-kè-sǹg,12,ka-hoat-kè-sǹg,ka1huat4ke3sng3,ka1hoat4ke3sng3,kahuatkesng,kahoatkesng
加減乘除,ka-kiám-sîng-tî,12,ka-kiám-sêng-tî,ka1kiam2sing5ti5,ka1kiam2seng5ti5,kakiamsingti,kakiamsengti
加減估算,ka-kiám-kóo-sǹg,12,ka-kiám-kó͘-sǹg,ka1kiam2koo2sng3,ka1kiam2koo2sng3,kakiamkoosng,kakiamkoosng
動力來源,tōng-li̍k-lâi-guân,12,tōng-le̍k-lâi-goân,tong7lik8lai5guan5,tong7lek8lai5goan5,tongliklaiguan,tongleklaigoan
動態描寫,tōng-thài-biâu-siá,12,tōng-thài-biâu-siá,tong7thai3biau5sia2,tong7thai3biau5sia2,tongthaibiausia,tongthaibiausia
動態描寫,tōng-thài-biô-siá,12,tōng-thài-biô-siá,tong7thai3bio5sia2,tong7thai3bio5sia2,tongthaibiosia,tongthaibiosia
動物傳播,tōng-bu̍t-thuân-pò,12,tōng-bu̍t-thoân-pò,tong7but8thuan5po3,tong7but8thoan5po3,tongbutthuanpo,tongbutthoanpo
動物傳播,tōng-bu̍t-thuân-pòo,12,tōng-bu̍t-thoân-pò͘,tong7but8thuan5poo3,tong7but8thoan5poo3,tongbutthuanpoo,tongbutthoanpoo
化學物質,huà-ha̍k-bu̍t-tsit,12,hòa-ha̍k-bu̍t-chit,hua3hak8but8tsit4,hoa3hak8but8chit4,huahakbuttsit,hoahakbutchit
北回歸線,pak-huê-kui-suànn,12,pak-hôe-kui-sòaⁿ,pak4hue5kui1suann3,pak4hoe5kui1soann3,pakhuekuisuann,pakhoekuisoann
北斗七星,pak-táu-tshit-tshenn,12,pak-táu-chhit-chheⁿ,pak4tau2tshit4tshenn1,pak4tau2chhit4chhenn1,paktautshittshenn,paktauchhitchhenn
北極震盪,pak-ki̍k-tsìn-tōng,12,pak-ke̍k-chìn-tōng,pak4kik8tsin3tong7,pak4kek8chin3tong7,pakkiktsintong,pakkekchintong
北管合奏,pak-kuán-ha̍p-tsàu,12,pak-koán-ha̍p-chàu,pak4kuan2hap8tsau3,pak4koan2hap8chau3,pakkuanhaptsau,pakkoanhapchau
北管陣頭,pak-kuán-tīn-thâu,12,pak-koán-tīn-thâu,pak4kuan2tin7thau5,pak4koan2tin7thau5,pakkuantinthau,pakkoantinthau
北管音樂,pak-kuán-im-ga̍k,12,pak-koán-im-ga̍k,pak4kuan2im1gak8,pak4koan2im1gak8,pakkuanimgak,pakkoanimgak
區域特色,khu-hi̍k-ti̍k-sik,12,khu-he̍k-te̍k-sek,khu1hik8tik8sik4,khu1hek8tek8sek4,khuhiktiksik,khuhekteksek
區域特色,khu-i̍k-ti̍k-sik,12,khu-e̍k-te̍k-sek,khu1ik8tik8sik4,khu1ek8tek8sek4,khuiktiksik,khuekteksek
十位數字,tsa̍p-uī-sòo-jī,12,cha̍p-ūi-sò͘-jī,tsap8ui7soo3ji7,chap8ui7soo3ji7,tsapuisooji,chapuisooji
十八骰子,si̍p-pat-tâu-á,12,si̍p-pat-tâu-á,sip8pat4tau5a2,sip8pat4tau5a2,sippattaua,sippattaua
十大建設,tsa̍p-tuā-kiàn-siat,12,cha̍p-tōa-kiàn-siat,tsap8tua7kian3siat4,chap8toa7kian3siat4,tsaptuakiansiat,chaptoakiansiat
十字花科,si̍p-jī-hue-kho,12,si̍p-jī-hoe-kho,sip8ji7hue1kho1,sip8ji7hoe1kho1,sipjihuekho,sipjihoekho
十萬分位,tsa̍p-bān-hun-uī,12,cha̍p-bān-hun-ūi,tsap8ban7hun1ui7,chap8ban7hun1ui7,tsapbanhunui,chapbanhunui
十進位法,si̍p-tsìn-uī-huat,12,si̍p-chìn-ūi-hoat,sip8tsin3ui7huat4,sip8chin3ui7hoat4,siptsinuihuat,sipchinuihoat
十進位法,tsa̍p-tsìn-uī-huat,12,cha̍p-chìn-ūi-hoat,tsap8tsin3ui7huat4,chap8chin3ui7hoat4,tsaptsinuihuat,chapchinuihoat
千位數字,tshing-uī-sòo-jī,12,chheng-ūi-sò͘-jī,tshing1ui7soo3ji7,chheng1ui7soo3ji7,tshinguisooji,chhenguisooji
升懸半音,sing-kuân-puànn-im,12,seng-koân-pòaⁿ-im,sing1kuan5puann3im1,seng1koan5poann3im1,singkuanpuannim,sengkoanpoannim
升降記號,sing-kàng-kì-hō,12,seng-kàng-kì-hō,sing1kang3ki3ho7,seng1kang3ki3ho7,singkangkiho,sengkangkiho
卑南文化,pi-lâm-bûn-huà,12,pi-lâm-bûn-hòa,pi1lam5bun5hua3,pi1lam5bun5hoa3,pilambunhua,pilambunhoa
卑南遺址,pi-lâm-uî-tsí,12,pi-lâm-ûi-chí,pi1lam5ui5tsi2,pi1lam5ui5chi2,pilamuitsi,pilamuichi
協調能力,hia̍p-tiâu-lîng-li̍k,12,hia̍p-tiâu-lêng-le̍k,hiap8tiau5ling5lik8,hiap8tiau5leng5lek8,hiaptiaulinglik,hiaptiaulenglek
南回歸線,lâm-huê-kui-suànn,12,lâm-hôe-kui-sòaⁿ,lam5hue5kui1suann3,lam5hoe5kui1soann3,lamhuekuisuann,lamhoekuisoann
南極板塊,lâm-ki̍k-pán-khuài,12,lâm-ke̍k-pán-khoài,lam5kik8pan2khuai3,lam5kek8pan2khoai3,lamkikpankhuai,lamkekpankhoai
南沙群島,lâm-sua-kûn-tó,12,lâm-soa-kûn-tó,lam5sua1kun5to2,lam5soa1kun5to2,lamsuakunto,lamsoakunto
南管音樂,lâm-kuán-im-ga̍k,12,lâm-koán-im-ga̍k,lam5kuan2im1gak8,lam5koan2im1gak8,lamkuanimgak,lamkoanimgak
印度數字,ìn-tōo-sòo-jī,12,ìn-tō͘-sò͘-jī,in3too7soo3ji7,in3too7soo3ji7,intoosooji,intoosooji
印澳板塊,ìn-ò-pán-khuài,12,ìn-ò-pán-khoài,in3o3pan2khuai3,in3o3pan2khoai3,inopankhuai,inopankhoai
印象主義,ìn-siōng-tsú-gī,12,ìn-siōng-chú-gī,in3siong7tsu2gi7,in3siong7chu2gi7,insiongtsugi,insiongchugi
卵生動物,luán-sing-tōng-bu̍t,12,loán-seng-tōng-bu̍t,luan2sing1tong7but8,loan2seng1tong7but8,luansingtongbut,loansengtongbut
原住民族,guân-tsū-bîn-tso̍k,12,goân-chū-bîn-cho̍k,guan5tsu7bin5tsok8,goan5chu7bin5chok8,guantsubintsok,goanchubinchok
原漢衝突,guân-hàn-tshiong-tu̍t,12,goân-hàn-chhiong-tu̍t,guan5han3tshiong1tut8,goan5han3chhiong1tut8,guanhantshiongtut,goanhanchhiongtut
