hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
如流,lîr-liû,25,lîr-liû,lir5liu5,lir5liu5,lirliu,lirliu
如流,lû-liû,25,lû-liû,lu5liu5,lu5liu5,luliu,luliu
如願,jîr-guān,25,jîr-goān,jir5guan7,jir5goan7,jirguan,jirgoan
如願,lîr-guān,25,lîr-goān,lir5guan7,lir5goan7,lirguan,lirgoan
如願,lû-guān,25,lû-goān,lu5guan7,lu5goan7,luguan,lugoan
姉ちゃん,nè-tsiàng,25,nè-chiàng,ne3tsiang3,ne3chiang3,netsiang,nechiang
字句,lī-kù,25,lī-kù,li7ku3,li7ku3,liku,liku
字據,jī-kìr,25,jī-kìr,ji7kir3,ji7kir3,jikir,jikir
字據,jī-kù,25,jī-kù,ji7ku3,ji7ku3,jiku,jiku
字據,lī-kì,25,lī-kì,li7ki3,li7ki3,liki,liki
字據,lī-kìr,25,lī-kìr,li7kir3,li7kir3,likir,likir
字派,jī-phài,25,jī-phài,ji7phai3,ji7phai3,jiphai,jiphai
字派,lī-phài,25,lī-phài,li7phai3,li7phai3,liphai,liphai
孝墓,hàu-bōo,25,hàu-bō͘,hau3boo7,hau3boo7,hauboo,hauboo
學科,ha̍k-khe,25,ha̍k-khe,hak8khe1,hak8khe1,hakkhe,hakkhe
學科,ha̍k-kher,25,ha̍k-kher,hak8kher1,hak8kher1,hakkher,hakkher
寄語,kì-gí,25,kì-gí,ki3gi2,ki3gi2,kigi,kigi
寄語,kì-gír,25,kì-gír,ki3gir2,ki3gir2,kigir,kigir
寄語,kì-gú,25,kì-gú,ki3gu2,ki3gu2,kigu,kigu
實據,si̍t-kì,25,si̍t-kì,sit8ki3,sit8ki3,sitki,sitki
實據,si̍t-kìr,25,si̍t-kìr,sit8kir3,sit8kir3,sitkir,sitkir
實據,si̍t-kù,25,si̍t-kù,sit8ku3,sit8ku3,sitku,sitku
寧可,lîng-khónn,25,lêng-khóⁿ,ling5khonn2,leng5khonn2,lingkhonn,lengkhonn
寿司,sú-sih,25,sú-sih,su2sih4,su2sih4,susih,susih
小乘,sió-sīng,25,sió-sēng,sio2sing7,sio2seng7,siosing,sioseng
小事,siáu-sīr,25,siáu-sīr,siau2sir7,siau2sir7,siausir,siausir
小事,siáu-sū,25,siáu-sū,siau2su7,siau2su7,siausu,siausu
小使,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2,siausir,siausir
小妹,sió-bēr,25,sió-bēr,sio2ber7,sio2ber7,siober,siober
小暑,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2,siausir,siausir
小碼,sió-bé,25,sió-bé,sio2be2,sio2be2,siobe,siobe
尾溜,bér-liu,25,bér-liu,ber2liu1,ber2liu1,berliu,berliu
尾牙,bér-gê,25,bér-gê,ber2ge5,ber2ge5,berge,berge
居士,kir-sīr,25,kir-sīr,kir1sir7,kir1sir7,kirsir,kirsir
居士,kir-sǐr,25,kir-sǐr,kir1sir6,kir1sir6,kirsir,kirsir
居士,ku-sū,25,ku-sū,ku1su7,ku1su7,kusu,kusu
工事,kang-sīr,25,kang-sīr,kang1sir7,kang1sir7,kangsir,kangsir
布袋,pòo-tēr,25,pò͘-tēr,poo3ter7,poo3ter7,pooter,pooter
師公,sir-kong,25,sir-kong,sir1kong1,sir1kong1,sirkong,sirkong
師婆,sir-pô,25,sir-pô,sir1po5,sir1po5,sirpo,sirpo
師婆,su-pô,25,su-pô,su1po5,su1po5,supo,supo
師弟,sir-tē,25,sir-tē,sir1te7,sir1te7,sirte,sirte
師弟,sir-tě,25,sir-tě,sir1te6,sir1te6,sirte,sirte
師徒,sir-tôo,25,sir-tô͘,sir1too5,sir1too5,sirtoo,sirtoo
師承,sir-sîng,25,sir-sêng,sir1sing5,sir1seng5,sirsing,sirseng
師承,su-sîng,25,su-sêng,su1sing5,su1seng5,susing,suseng
師父,sir-hū,25,sir-hū,sir1hu7,sir1hu7,sirhu,sirhu
師父,sir-hǔ,25,sir-hǔ,sir1hu6,sir1hu6,sirhu,sirhu
師爺,sir-iâ,25,sir-iâ,sir1ia5,sir1ia5,siria,siria
師爺,su-iâ,25,su-iâ,su1ia5,su1ia5,suia,suia
師範,sir-huān,25,sir-hoān,sir1huan7,sir1hoan7,sirhuan,sirhoan
師範,sir-huǎn,25,sir-hoǎn,sir1huan6,sir1hoan6,sirhuan,sirhoan
師長,sir-tiúnn,25,sir-tiúⁿ,sir1tiunn2,sir1tiunn2,sirtiunn,sirtiunn
年歲,nî-hèr,25,nî-hèr,ni5her3,ni5her3,niher,niher
序文,sīr-bûn,25,sīr-bûn,sir7bun5,sir7bun5,sirbun,sirbun
序文,sū-bûn,25,sū-bûn,su7bun5,su7bun5,subun,subun
序文,sǐr-bûn,25,sǐr-bûn,sir6bun5,sir6bun5,sirbun,sirbun
廈門,ē-mn̂g,25,ē-mn̂g,e7mng5,e7mng5,emng,emng
廈門,ě-mn̂g,25,ě-mn̂g,e6mng5,e6mng5,emng,emng
廢人,huè-jîn,25,hòe-jîn,hue3jin5,hoe3jin5,huejin,hoejin
廢人,huè-lîn,25,hòe-lîn,hue3lin5,hoe3lin5,huelin,hoelin
廢人,huì-lîn,25,hùi-lîn,hui3lin5,hui3lin5,huilin,huilin
廢塚,huè-thióng,25,hòe-thióng,hue3thiong2,hoe3thiong2,huethiong,hoethiong
廢塚,huì-thióng,25,hùi-thióng,hui3thiong2,hui3thiong2,huithiong,huithiong
廢墜,huè-tuī,25,hòe-tūi,hue3tui7,hoe3tui7,huetui,hoetui
廢墜,huì-tuī,25,hùi-tūi,hui3tui7,hui3tui7,huitui,huitui
廢墳,huè-hûn,25,hòe-hûn,hue3hun5,hoe3hun5,huehun,hoehun
廢墳,huì-hûn,25,hùi-hûn,hui3hun5,hui3hun5,huihun,huihun
廢婚,huè-hun,25,hòe-hun,hue3hun1,hoe3hun1,huehun,hoehun
廢婚,huì-hun,25,hùi-hun,hui3hun1,hui3hun1,huihun,huihun
廢官,huè-kuann,25,hòe-koaⁿ,hue3kuann1,hoe3koann1,huekuann,hoekoann
廢官,huì-kuann,25,hùi-koaⁿ,hui3kuann1,hui3koann1,huikuann,huikoann
廢捒,huè-sak,25,hòe-sak,hue3sak4,hoe3sak4,huesak,hoesak
廢捒,huì-sak,25,hùi-sak,hui3sak4,hui3sak4,huisak,huisak
廢物,huè-mi̍h,25,hòe-mi̍h,hue3mih8,hoe3mih8,huemih,hoemih
廢物,huè-mn̍gh,25,hòe-mn̍gh,hue3mngh8,hoe3mngh8,huemngh,hoemngh
廢物,huì-mi̍h,25,hùi-mi̍h,hui3mih8,hui3mih8,huimih,huimih
廢疾,huè-tsi̍k,25,hòe-che̍k,hue3tsik8,hoe3chek8,huetsik,hoechek
廢疾,huè-tsi̍t,25,hòe-chi̍t,hue3tsit8,hoe3chit8,huetsit,hoechit
廢疾,huì-tsi̍k,25,hùi-che̍k,hui3tsik8,hui3chek8,huitsik,huichek
廢疾,huì-tsi̍t,25,hùi-chi̍t,hui3tsit8,hui3chit8,huitsit,huichit
廢約,huè-iok,25,hòe-iok,hue3iok4,hoe3iok4,hueiok,hoeiok
廢約,huì-iok,25,hùi-iok,hui3iok4,hui3iok4,huiiok,huiiok
廢紙,huè-tsuá,25,hòe-chóa,hue3tsua2,hoe3choa2,huetsua,hoechoa
廢紙,huì-tsuá,25,hùi-chóa,hui3tsua2,hui3choa2,huitsua,huichoa
廢話,huè-uē,25,hòe-ōe,hue3ue7,hoe3oe7,hueue,hoeoe
廢除,huè-tîr,25,hòe-tîr,hue3tir5,hoe3tir5,huetir,hoetir
引序,ín-sīr,25,ín-sīr,in2sir7,in2sir7,insir,insir
引序,ín-sū,25,ín-sū,in2su7,in2su7,insu,insu
引序,ín-sǐr,25,ín-sǐr,in2sir6,in2sir6,insir,insir
弟子,tē-tsír,25,tē-chír,te7tsir2,te7chir2,tetsir,techir
弟子,tě-tsír,25,tě-chír,te6tsir2,te6chir2,tetsir,techir
強欲,kiông-berh,25,kiông-berh,kiong5berh4,kiong5berh4,kiongberh,kiongberh
御璽,gī-sú,25,gī-sú,gi7su2,gi7su2,gisu,gisu
御璽,gīr-sú,25,gīr-sú,gir7su2,gir7su2,girsu,girsu
御璽,gū-sú,25,gū-sú,gu7su2,gu7su2,gusu,gusu
御用,gī-iōng,25,gī-iōng,gi7iong7,gi7iong7,giiong,giiong
御用,gīr-iōng,25,gīr-iōng,gir7iong7,gir7iong7,giriong,giriong
御筆,gī-pit,25,gī-pit,gi7pit4,gi7pit4,gipit,gipit
御筆,gīr-pit,25,gīr-pit,gir7pit4,gir7pit4,girpit,girpit
御筆,gū-pit,25,gū-pit,gu7pit4,gu7pit4,gupit,gupit
御膳,gī-siān,25,gī-siān,gi7sian7,gi7sian7,gisian,gisian
御膳,gīr-siān,25,gīr-siān,gir7sian7,gir7sian7,girsian,girsian
御膳,gū-siān,25,gū-siān,gu7sian7,gu7sian7,gusian,gusian
御製,gī-tsè,25,gī-chè,gi7tse3,gi7che3,gitse,giche
御製,gīr-tsè,25,gīr-chè,gir7tse3,gir7che3,girtse,girche
御製,gū-tsè,25,gū-chè,gu7tse3,gu7che3,gutse,guche
御駕,gī-kà,25,gī-kà,gi7ka3,gi7ka3,gika,gika
御駕,gīr-kà,25,gīr-kà,gir7ka3,gir7ka3,girka,girka
御駕,gū-kà,25,gū-kà,gu7ka3,gu7ka3,guka,guka
心事,sim-sīr,25,sim-sīr,sim1sir7,sim1sir7,simsir,simsir
心思,sim-sir,25,sim-sir,sim1sir1,sim1sir1,simsir,simsir
心緒,sim-sīr,25,sim-sīr,sim1sir7,sim1sir7,simsir,simsir
心緒,sim-sǐr,25,sim-sǐr,sim1sir6,sim1sir6,simsir,simsir
応援,őo-ián,25,ŏ͘-ián,oo1ian2,oo9ian2,ooian,ooian
思念,sir-liām,25,sir-liām,sir1liam7,sir1liam7,sirliam,sirliam
思慕,sir-bōo,25,sir-bō͘,sir1boo7,sir1boo7,sirboo,sirboo
思慮,sir-līr,25,sir-līr,sir1lir7,sir1lir7,sirlir,sirlir
思慮,su-lū,25,su-lū,su1lu7,su1lu7,sulu,sulu
思考,sir-khónn,25,sir-khóⁿ,sir1khonn2,sir1khonn2,sirkhonn,sirkhonn
思量,sir-liông,25,sir-liông,sir1liong5,sir1liong5,sirliong,sirliong
思量,sir-niû,25,sir-niû,sir1niu5,sir1niu5,sirniu,sirniu
思量,su-liông,25,su-liông,su1liong5,su1liong5,suliong,suliong
思量,su-niû,25,su-niû,su1niu5,su1niu5,suniu,suniu
恩師,irn-sir,25,irn-sir,irn1sir1,irn1sir1,irnsir,irnsir
恩師,un-sir,25,un-sir,un1sir1,un1sir1,unsir,unsir
恩賜,in-sù,25,in-sù,in1su3,in1su3,insu,insu
恩賜,irn-sìr,25,irn-sìr,irn1sir3,irn1sir3,irnsir,irnsir
恩賜,un-sìr,25,un-sìr,un1sir3,un1sir3,unsir,unsir
想欲,siūnn-berh,25,siūⁿ-berh,siunn7berh4,siunn7berh4,siunnberh,siunnberh
想欲,siǔnn-berh,25,siǔⁿ-berh,siunn6berh4,siunn6berh4,siunnberh,siunnberh
感悟,kám-gōo,25,kám-gō͘,kam2goo7,kam2goo7,kamgoo,kamgoo
憑據,pîn-kìr,25,pîn-kìr,pin5kir3,pin5kir3,pinkir,pinkir
成語,sîng-gír,25,sêng-gír,sing5gir2,seng5gir2,singgir,senggir
成語,sîng-gú,25,sêng-gú,sing5gu2,seng5gu2,singgu,senggu
技師,kī-sir,25,kī-sir,ki7sir1,ki7sir1,kisir,kisir
技師,kī-su,25,kī-su,ki7su1,ki7su1,kisu,kisu
技師,kǐ-sir,25,kǐ-sir,ki6sir1,ki6sir1,kisir,kisir
投資,tâu-tsir,25,tâu-chir,tau5tsir1,tau5chir1,tautsir,tauchir
抽退,thiu-thèr,25,thiu-thèr,thiu1ther3,thiu1ther3,thiuther,thiuther
拍洗,phah-seré,25,phah-sére,phah4sere2,phah4sere2,phahsere,phahsere
拍洗,phah-sué,25,phah-sóe,phah4sue2,phah4soe2,phahsue,phahsoe
拍洗,phah-sé,25,phah-sé,phah4se2,phah4se2,phahse,phahse
拍退,phah-thèr,25,phah-thèr,phah4ther3,phah4ther3,phahther,phahther
挨推,ere-ther,25,ere-ther,ere1ther1,ere1ther1,erether,erether
挨推,ue-ther,25,oe-ther,ue1ther1,oe1ther1,uether,oether
探仔,thàm-á,25,thàm-á,tham3a2,tham3a2,thama,thama
掰會,pé-hē,25,pé-hē,pe2he7,pe2he7,pehe,pehe
掰會,pér-hēr,25,pér-hēr,per2her7,per2her7,perher,perher
揚げ,á-geh,25,á-geh,a2geh4,a2geh4,ageh,ageh
搖會,iô-huē,25,iô-hōe,io5hue7,io5hoe7,iohue,iohoe
搖會,iô-hē,25,iô-hē,io5he7,io5he7,iohe,iohe
搖會,iô-hēr,25,iô-hēr,io5her7,io5her7,ioher,ioher
摩訶,môo-ho,25,mô͘-ho,moo5ho1,moo5ho1,mooho,mooho
摩訶,môo-honn,25,mô͘-hoⁿ,moo5honn1,moo5honn1,moohonn,moohonn
摩訶,môo-hoo,25,mô͘-ho͘,moo5hoo1,moo5hoo1,moohoo,moohoo
據在,kìr-tsāi,25,kìr-chāi,kir3tsai7,kir3chai7,kirtsai,kirchai
據在,kìr-tsǎi,25,kìr-chǎi,kir3tsai6,kir3chai6,kirtsai,kirchai
據實,kì-si̍t,25,kì-si̍t,ki3sit8,ki3sit8,kisit,kisit
據實,kìr-si̍t,25,kìr-si̍t,kir3sit8,kir3sit8,kirsit,kirsit
據實,kù-si̍t,25,kù-si̍t,ku3sit8,ku3sit8,kusit,kusit
據險,kì-hiám,25,kì-hiám,ki3hiam2,ki3hiam2,kihiam,kihiam
據險,kìr-hiám,25,kìr-hiám,kir3hiam2,kir3hiam2,kirhiam,kirhiam
據險,kù-hiám,25,kù-hiám,ku3hiam2,ku3hiam2,kuhiam,kuhiam
收據,siu-kìr,25,siu-kìr,siu1kir3,siu1kir3,siukir,siukir
故事,kòo-sīr,25,kò͘-sīr,koo3sir7,koo3sir7,koosir,koosir
敕語,thik-gí,25,thek-gí,thik4gi2,thek4gi2,thikgi,thekgi
敕語,thik-gír,25,thek-gír,thik4gir2,thek4gir2,thikgir,thekgir
敕語,thik-gú,25,thek-gú,thik4gu2,thek4gu2,thikgu,thekgu
敘事,sīr-sīr,25,sīr-sīr,sir7sir7,sir7sir7,sirsir,sirsir
敘事,sǐr-sīr,25,sǐr-sīr,sir6sir7,sir6sir7,sirsir,sirsir
教師,kàu-sir,25,kàu-sir,kau3sir1,kau3sir1,kausir,kausir
敝姓,pè-sìng,25,pè-sèng,pe3sing3,pe3seng3,pesing,peseng
敝舍,pè-sià,25,pè-sià,pe3sia3,pe3sia3,pesia,pesia
敝處,pè-tshìr,25,pè-chhìr,pe3tshir3,pe3chhir3,petshir,pechhir
敝處,pè-tshù,25,pè-chhù,pe3tshu3,pe3chhu3,petshu,pechhu
斯文,sir-bûn,25,sir-bûn,sir1bun5,sir1bun5,sirbun,sirbun
昆布,khòng-buh,25,khòng-buh,khong3buh4,khong3buh4,khongbuh,khongbuh
暑天,sír-thian,25,sír-thian,sir2thian1,sir2thian1,sirthian,sirthian
暑天,sú-thian,25,sú-thian,su2thian1,su2thian1,suthian,suthian
暗語,àm-gí,25,àm-gí,am3gi2,am3gi2,amgi,amgi
暗語,àm-gír,25,àm-gír,am3gir2,am3gir2,amgir,amgir
暗語,àm-gú,25,àm-gú,am3gu2,am3gu2,amgu,amgu
書信,sir-sìn,25,sir-sìn,sir1sin3,sir1sin3,sirsin,sirsin
書信,su-sìn,25,su-sìn,su1sin3,su1sin3,susin,susin
書信,tsir-sìn,25,chir-sìn,tsir1sin3,chir1sin3,tsirsin,chirsin
書信,tsu-sìn,25,chu-sìn,tsu1sin3,chu1sin3,tsusin,chusin
書堂,tsir-tông,25,chir-tông,tsir1tong5,chir1tong5,tsirtong,chirtong
書堂,tsu-tông,25,chu-tông,tsu1tong5,chu1tong5,tsutong,chutong
書法,sir-huat,25,sir-hoat,sir1huat4,sir1hoat4,sirhuat,sirhoat
書生,sir-sing,25,sir-seng,sir1sing1,sir1seng1,sirsing,sirseng
書童,sir-tông,25,sir-tông,sir1tong5,sir1tong5,sirtong,sirtong
書童,tsir-tông,25,chir-tông,tsir1tong5,chir1tong5,tsirtong,chirtong
書童,tsu-tông,25,chu-tông,tsu1tong5,chu1tong5,tsutong,chutong
書軒,sir-hian,25,sir-hian,sir1hian1,sir1hian1,sirhian,sirhian
書軒,tsir-hian,25,chir-hian,tsir1hian1,chir1hian1,tsirhian,chirhian
書軒,tsu-hian,25,chu-hian,tsu1hian1,chu1hian1,tsuhian,chuhian
書院,sir-īnn,25,sir-īⁿ,sir1inn7,sir1inn7,sirinn,sirinn
書院,su-īnn,25,su-īⁿ,su1inn7,su1inn7,suinn,suinn
書院,tsir-īnn,25,chir-īⁿ,tsir1inn7,chir1inn7,tsirinn,chirinn
書院,tsu-īnn,25,chu-īⁿ,tsu1inn7,chu1inn7,tsuinn,chuinn
會數,huē-siàu,25,hōe-siàu,hue7siau3,hoe7siau3,huesiau,hoesiau
會數,hē-siàu,25,hē-siàu,he7siau3,he7siau3,hesiau,hesiau
會數,hēr-siàu,25,hēr-siàu,her7siau3,her7siau3,hersiau,hersiau
會算,huē-suìnn,25,hōe-sùiⁿ,hue7suinn3,hoe7suinn3,huesuinn,hoesuinn
會算,hē-sǹg,25,hē-sǹg,he7sng3,he7sng3,hesng,hesng
會算,hēr-sǹg,25,hēr-sǹg,her7sng3,her7sng3,hersng,hersng
會跤,hē-kha,25,hē-kha,he7kha1,he7kha1,hekha,hekha
會跤,hēr-kha,25,hēr-kha,her7kha1,her7kha1,herkha,herkha
會銀,huē-gîn,25,hōe-gîn,hue7gin5,hoe7gin5,huegin,hoegin
會銀,hē-gûn,25,hē-gûn,he7gun5,he7gun5,hegun,hegun
會銀,hēr-gîrn,25,hēr-gîrn,her7girn5,her7girn5,hergirn,hergirn
會銀,hēr-gûn,25,hēr-gûn,her7gun5,her7gun5,hergun,hergun
會頭,hēr-thâu,25,hēr-thâu,her7thau5,her7thau5,herthau,herthau
本師,pún-sir,25,pún-sir,pun2sir1,pun2sir1,punsir,punsir
本師,pún-su,25,pún-su,pun2su1,pun2su1,punsu,punsu
林檎,lìn-gòo,25,lìn-gò͘,lin3goo3,lin3goo3,lingoo,lingoo
根據,kirn-kìr,25,kirn-kìr,kirn1kir3,kirn1kir3,kirnkir,kirnkir
根據,kun-kìr,25,kun-kìr,kun1kir3,kun1kir3,kunkir,kunkir
楷書,khái-sir,25,khái-sir,khai2sir1,khai2sir1,khaisir,khaisir
楷書,khái-su,25,khái-su,khai2su1,khai2su1,khaisu,khaisu
標會,pio-huē,25,pio-hōe,pio1hue7,pio1hoe7,piohue,piohoe
標會,pio-hē,25,pio-hē,pio1he7,pio1he7,piohe,piohe
標會,pio-hēr,25,pio-hēr,pio1her7,pio1her7,pioher,pioher
次序,tshìr-sīr,25,chhìr-sīr,tshir3sir7,chhir3sir7,tshirsir,chhirsir
次序,tshìr-sǐr,25,chhìr-sǐr,tshir3sir6,chhir3sir6,tshirsir,chhirsir
武士,bú-sīr,25,bú-sīr,bu2sir7,bu2sir7,busir,busir
武士,bú-sǐr,25,bú-sǐr,bu2sir6,bu2sir6,busir,busir
歲壽,hèr-siū,25,hèr-siū,her3siu7,her3siu7,hersiu,hersiu
歲頭,hèr-thâu,25,hèr-thâu,her3thau5,her3thau5,herthau,herthau
歷史,li̍k-sír,25,le̍k-sír,lik8sir2,lek8sir2,liksir,leksir
歸尾,kui-bér,25,kui-bér,kui1ber2,kui1ber2,kuiber,kuiber
死亡,sír-bông,25,sír-bông,sir2bong5,sir2bong5,sirbong,sirbong
死亡,sú-bông,25,sú-bông,su2bong5,su2bong5,subong,subong
死絕,sí-tse̍rh,25,sí-che̍rh,si2tserh8,si2cherh8,sitserh,sicherh
毋捌,m̄-pat,25,m̄-pat,m7pat4,m7pat4,mpat,mpat
毋過,m̄-kú,25,m̄-kú,m7ku2,m7ku2,mku,mku
母さん,khà-sàng,25,khà-sàng,kha3sang3,kha3sang3,khasang,khasang
母ちゃん,khà-tsiàng,25,khà-chiàng,kha3tsiang3,kha3chiang3,khatsiang,khachiang
母語,bú-gír,25,bú-gír,bu2gir2,bu2gir2,bugir,bugir
毛病,mâu-pīng,25,mâu-pēng,mau5ping7,mau5peng7,mauping,maupeng
氣退,khì-thè,25,khì-thè,khi3the3,khi3the3,khithe,khithe
氣退,khì-thèr,25,khì-thèr,khi3ther3,khi3ther3,khither,khither
泉腔,tsuân-khiunn,25,choân-khiuⁿ,tsuan5khiunn1,choan5khiunn1,tsuankhiunn,choankhiunn
法師,huat-sir,25,hoat-sir,huat4sir1,hoat4sir1,huatsir,hoatsir
洗佛,seré-hu̍t,25,sére-hu̍t,sere2hut8,sere2hut8,serehut,serehut
洗佛,seré-pu̍t,25,sére-pu̍t,sere2put8,sere2put8,sereput,sereput
洗佛,sué-hu̍t,25,sóe-hu̍t,sue2hut8,soe2hut8,suehut,soehut
洗佛,sué-pu̍t,25,sóe-pu̍t,sue2put8,soe2put8,sueput,soeput
洗佛,sé-hu̍t,25,sé-hu̍t,se2hut8,se2hut8,sehut,sehut
洗佛,sé-pu̍t,25,sé-pu̍t,se2put8,se2put8,seput,seput
洗喙,seré-tshuì,25,sére-chhùi,sere2tshui3,sere2chhui3,seretshui,serechhui
洗城,seré-siânn,25,sére-siâⁿ,sere2siann5,sere2siann5,seresiann,seresiann
洗城,sué-siânn,25,sóe-siâⁿ,sue2siann5,soe2siann5,suesiann,soesiann
洗城,sé-siânn,25,sé-siâⁿ,se2siann5,se2siann5,sesiann,sesiann
洗塵,sián-tîn,25,sián-tîn,sian2tin5,sian2tin5,siantin,siantin
洗字,seré-jī,25,sére-jī,sere2ji7,sere2ji7,sereji,sereji
洗字,seré-lī,25,sére-lī,sere2li7,sere2li7,sereli,sereli
洗字,sué-jī,25,sóe-jī,sue2ji7,soe2ji7,sueji,soeji
洗字,sué-lī,25,sóe-lī,sue2li7,soe2li7,sueli,soeli
洗字,sé-jī,25,sé-jī,se2ji7,se2ji7,seji,seji
洗字,sé-lī,25,sé-lī,se2li7,se2li7,seli,seli
洗汰,seré-thuā,25,sére-thōa,sere2thua7,sere2thoa7,serethua,serethoa
洗浴,seré-i̍k,25,sére-e̍k,sere2ik8,sere2ek8,sereik,sereek
洗淨,seré-tsīng,25,sére-chēng,sere2tsing7,sere2cheng7,seretsing,serecheng
洗清,seré-tshing,25,sére-chheng,sere2tshing1,sere2chheng1,seretshing,serechheng
洗盪,seré-tn̄g,25,sére-tn̄g,sere2tng7,sere2tng7,seretng,seretng
洗盪,seré-tň̄g,25,sére-tň̄g,sere2tn̄g6,sere2tn̄g6,seretn̄g,seretn̄g
洗盪,sué-tň̄g,25,sóe-tň̄g,sue2tn̄g6,soe2tn̄g6,suetn̄g,soetn̄g
洗罪,seré-tsuē,25,sére-chōe,sere2tsue7,sere2choe7,seretsue,serechoe
洗罪,seré-tsuě,25,sére-chǒe,sere2tsue6,sere2choe6,seretsue,serechoe
洗罪,sué-tsuē,25,sóe-chōe,sue2tsue7,soe2choe7,suetsue,soechoe
洗罪,sué-tsuě,25,sóe-chǒe,sue2tsue6,soe2choe6,suetsue,soechoe
洗罪,sé-tsuē,25,sé-chōe,se2tsue7,se2choe7,setsue,sechoe
洗衫,seré-sann,25,sére-saⁿ,sere2sann1,sere2sann1,seresann,seresann
洗金,seré-kim,25,sére-kim,sere2kim1,sere2kim1,serekim,serekim
洗金,sué-kim,25,sóe-kim,sue2kim1,soe2kim1,suekim,soekim
洗金,sé-kim,25,sé-kim,se2kim1,se2kim1,sekim,sekim
洗銃,seré-tshìng,25,sére-chhèng,sere2tshing3,sere2chheng3,seretshing,serechheng
洗銃,sué-tshìng,25,sóe-chhèng,sue2tshing3,soe2chheng3,suetshing,soechheng
洗銃,sé-tshìng,25,sé-chhèng,se2tshing3,se2chheng3,setshing,sechheng
洗除,seré-tîr,25,sére-tîr,sere2tir5,sere2tir5,seretir,seretir
洗除,sué-tîr,25,sóe-tîr,sue2tir5,soe2tir5,suetir,soetir
洗除,sué-tû,25,sóe-tû,sue2tu5,soe2tu5,suetu,soetu
洗除,sé-tî,25,sé-tî,se2ti5,se2ti5,seti,seti
洗面,seré-bīn,25,sére-bīn,sere2bin7,sere2bin7,serebin,serebin
洗骨,seré-kut,25,sére-kut,sere2kut4,sere2kut4,serekut,serekut
洗骨,sué-kut,25,sóe-kut,sue2kut4,soe2kut4,suekut,soekut
洗骨,sé-kut,25,sé-kut,se2kut4,se2kut4,sekut,sekut
活會,ua̍h-hēr,25,oa̍h-hēr,uah8her7,oah8her7,uahher,oahher
海苔,nóo-lih,25,nó͘-lih,noo2lih4,noo2lih4,noolih,noolih
溝通,kio-thong,25,kio-thong,kio1thong1,kio1thong1,kiothong,kiothong
漁會,hîr-huē,25,hîr-hōe,hir5hue7,hir5hoe7,hirhue,hirhoe
漁火,gî-hónn,25,gî-hóⁿ,gi5honn2,gi5honn2,gihonn,gihonn
漁火,gîr-hónn,25,gîr-hóⁿ,gir5honn2,gir5honn2,girhonn,girhonn
漁火,gû-hónn,25,gû-hóⁿ,gu5honn2,gu5honn2,guhonn,guhonn
漫画,bàng-gà,25,bàng-gà,bang3ga3,bang3ga3,bangga,bangga
漳州,tsing-tsiu,25,cheng-chiu,tsing1tsiu1,cheng1chiu1,tsingtsiu,chengchiu
漳腔,tsing-khiunn,25,cheng-khiuⁿ,tsing1khiunn1,cheng1khiunn1,tsingkhiunn,chengkhiunn
火井,hué-tsénn,25,hóe-chéⁿ,hue2tsenn2,hoe2chenn2,huetsenn,hoechenn
火井,hé-tsínn,25,hé-chíⁿ,he2tsinn2,he2chinn2,hetsinn,hechinn
火井,hér-tsínn,25,hér-chíⁿ,her2tsinn2,her2chinn2,hertsinn,herchinn
火坑,hué-khenn,25,hóe-kheⁿ,hue2khenn1,hoe2khenn1,huekhenn,hoekhenn
火坑,hé-khinn,25,hé-khiⁿ,he2khinn1,he2khinn1,hekhinn,hekhinn
火坑,hér-khinn,25,hér-khiⁿ,her2khinn1,her2khinn1,herkhinn,herkhinn
火屎,hér-sái,25,hér-sái,her2sai2,her2sai2,hersai,hersai
火山,hér-suann,25,hér-soaⁿ,her2suann1,her2soann1,hersuann,hersoann
火拭,hué-tshit,25,hóe-chhit,hue2tshit4,hoe2chhit4,huetshit,hoechhit
火拭,hé-tshit,25,hé-chhit,he2tshit4,he2chhit4,hetshit,hechhit
火拭,hér-tshit,25,hér-chhit,her2tshit4,her2chhit4,hertshit,herchhit
火擦,hué-tshat,25,hóe-chhat,hue2tshat4,hoe2chhat4,huetshat,hoechhat
火擦,hé-tshat,25,hé-chhat,he2tshat4,he2chhat4,hetshat,hechhat
火擦,hér-tshat,25,hér-chhat,her2tshat4,her2chhat4,hertshat,herchhat
火星,hér-tshinn,25,hér-chhiⁿ,her2tshinn1,her2chhinn1,hertshinn,herchhinn
火柴,hué-tshâ,25,hóe-chhâ,hue2tsha5,hoe2chha5,huetsha,hoechha
火柴,hé-tshâ,25,hé-chhâ,he2tsha5,he2chha5,hetsha,hechha
火柴,hér-tshâ,25,hér-chhâ,her2tsha5,her2chha5,hertsha,herchha
火母,hér-bú,25,hér-bú,her2bu2,her2bu2,herbu,herbu
火母,hér-hu,25,hér-hu,her2hu1,her2hu1,herhu,herhu
火氣,hér-khì,25,hér-khì,her2khi3,her2khi3,herkhi,herkhi
火漆,hué-tshat,25,hóe-chhat,hue2tshat4,hoe2chhat4,huetshat,hoechhat
